Time,DWPC_max,HCLD_max,LCLD_max,MCLD_max,PRCP_max,PRES_max,TMPC_max,UWND_max,VWND_max,WSPD_max,DWPC_min,HCLD_min,LCLD_min,MCLD_min,PRCP_min,PRES_min,TMPC_min,UWND_min,VWND_min,WSPD_min,DWPC_mean,HCLD_mean,LCLD_mean,MCLD_mean,PRCP_mean,PRES_mean,TMPC_mean,UWND_mean,VWND_mean,WSPD_mean,DWPC_total,HCLD_total,LCLD_total,MCLD_total,PRCP_total,PRES_total,TMPC_total,UWND_total,VWND_total,WSPD_total
2014-09-10,23.41,99.0,98.0,99.0,7.24,983.2,25.54,5.1,7.5,7.62954782408499,16.59,1.0,0.0,0.0,0.0,978.6,17.74,-1.2,-2.4,2.7294688127912363,19.602500000000003,62.375,34.0,52.75,2.13375,980.6749999999998,20.74,1.425,3.3375000000000004,5.039811043660017,156.82000000000002,499.0,272.0,422.0,17.07,7845.399999999999,165.92,11.4,26.700000000000003,40.31848834928014
2014-09-11,13.98,3.0,4.0,0.0,0.0,995.8,18.54,1.3,-2.8,4.2,8.95,0.0,0.0,0.0,0.0,984.8,10.64,-1.8,-4.2,3.228002478313795,10.924999999999999,0.625,1.0,0.0,0.0,990.5875000000001,13.9275,-0.3375,-3.45,3.651220235225282,87.39999999999999,5.0,8.0,0.0,0.0,7924.700000000001,111.42,-2.7,-27.6,29.209761881802255
2014-09-12,10.1,86.0,7.0,25.0,0.05,997.4,17.64,0.4,-2.4,4.5,7.97,0.0,0.0,0.0,0.0,995.3,8.24,-2.7,-4.2,2.8301943396169813,8.9275,25.75,1.875,3.875,0.00625,996.2125,12.427499999999998,-1.2499999999999998,-3.2125,3.580035295834624,71.42,206.0,15.0,31.0,0.05,7969.7,99.41999999999999,-9.999999999999998,-25.7,28.640282366676992
2014-09-13,5.76,90.0,72.0,64.0,0.0,999.8,15.94,1.5,-1.5,3.9,2.89,0.0,0.0,0.0,0.0,997.2,3.14,-1.8,-3.6,2.154065922853802,4.4975000000000005,13.25,12.5,8.0,0.0,998.45,8.715,-5.551115123125783e-17,-2.8874999999999997,3.107559636286116,35.980000000000004,106.0,100.0,64.0,0.0,7987.6,69.72,-4.440892098500626e-16,-23.099999999999998,24.860477090288928
2014-09-14,8.71,62.0,0.0,0.0,0.0,998.7,18.54,1.4,0.9,1.9697715603592207,2.59,0.0,0.0,0.0,0.0,994.4,3.14,-1.8,-0.8,0.4,5.961250000000001,15.25,0.0,0.0,0.0,996.7249999999998,9.952500000000002,-0.22500000000000006,0.01249999999999999,1.2200221945045275,47.690000000000005,122.0,0.0,0.0,0.0,7973.799999999998,79.62000000000002,-1.8000000000000005,0.09999999999999992,9.76017755603622
2014-09-15,13.62,77.0,99.0,0.0,1.92,994.5,20.74,2.0,3.1,3.6891733491393435,6.28,0.0,0.0,0.0,0.0,990.9,8.24,-0.3,-3.4,1.7,9.44875,30.0,45.5,0.0,0.33749999999999997,992.7249999999999,12.227500000000001,0.675,0.3249999999999998,2.6568505238884157,75.59,240.0,364.0,0.0,2.6999999999999997,7941.799999999999,97.82000000000001,5.4,2.5999999999999983,21.254804191107326
2014-09-16,11.64,0.0,91.0,0.0,0.08,994.6,18.54,0.4,-1.5,2.9274562336608896,6.88,0.0,0.0,0.0,0.0,991.2,7.54,-1.2,-2.9,1.9209372712298547,9.00375,0.0,26.75,0.0,0.01375,992.9625,12.4025,0.024999999999999994,-2.3375,2.4029065601370796,72.03,0.0,214.0,0.0,0.11,7943.7,99.22,0.19999999999999996,-18.7,19.223252481096637
2014-09-17,11.94,49.0,64.0,25.0,0.05,991.0,19.64,0.3,1.4,1.4317821063276353,5.7,0.0,0.0,0.0,0.0,987.0,6.44,-0.8,0.1,0.36055512754639896,8.61375,11.25,11.75,6.25,0.00625,989.0,11.489999999999998,-0.21250000000000002,0.9374999999999999,1.0681396609093001,68.91,90.0,94.0,50.0,0.05,7912.0,91.91999999999999,-1.7000000000000002,7.499999999999999,8.545117287274401
2014-09-18,11.04,0.0,0.0,0.0,0.0,992.3,20.84,-2.2,-0.1,3.132091952673165,9.09,0.0,0.0,0.0,0.0,988.9,9.64,-3.0,-1.0,2.209072203437452,9.755,0.0,0.0,0.0,0.0,990.45,14.365000000000002,-2.5500000000000003,-0.5625,2.6290982550199997,78.04,0.0,0.0,0.0,0.0,7923.6,114.92000000000002,-20.400000000000002,-4.5,21.032786040159998
2014-09-19,13.36,48.0,0.0,0.0,0.0,993.1,22.34,-0.3,3.5,3.982461550347976,7.76,0.0,0.0,0.0,0.0,989.3,8.94,-2.7,0.7,2.6925824035672523,10.831249999999999,11.375,0.0,0.0,0.0,991.3,15.0775,-1.7625000000000004,2.175,3.1129623050319215,86.64999999999999,91.0,0.0,0.0,0.0,7930.4,120.62,-14.100000000000003,17.4,24.903698440255372
2014-09-20,20.37,85.0,0.0,0.0,4.13,988.7,27.24,3.9,5.0,6.04648658313239,10.35,0.0,0.0,0.0,0.0,984.7,13.44,0.3,2.1,3.5114099732158874,16.35375,50.875,0.0,0.0,0.51625,986.85,19.877499999999998,2.2125,3.6125000000000003,4.381168260890644,130.83,407.0,0.0,0.0,4.13,7894.8,159.01999999999998,17.7,28.900000000000002,35.04934608712515
2014-09-21,18.46,69.0,27.0,0.0,0.03,992.1,20.54,4.9,0.3,7.218032973047436,9.12,0.0,0.0,0.0,0.0,983.1,11.64,0.1,-5.5,2.9274562336608896,12.79,10.0,5.0,0.0,0.00375,986.8375,17.027500000000003,2.725,-2.8625,4.442629460378539,102.32,70.0,35.0,0.0,0.03,7894.7,136.22000000000003,21.8,-22.9,35.54103568302831
2014-09-22,9.87,0.0,1.0,0.0,0.0,997.3,18.54,0.8,-0.5,2.7202941017470885,5.65,0.0,0.0,0.0,0.0,992.9,7.64,-1.6,-2.7,1.6763054614240211,7.6175,0.0,0.125,0.0,0.0,995.7249999999998,12.152500000000002,-0.037500000000000006,-2.0375,2.246977000784048,60.94,0.0,1.0,0.0,0.0,7965.799999999998,97.22000000000001,-0.30000000000000004,-16.3,17.975816006272385
2014-09-23,10.51,0.0,0.0,0.0,0.0,999.6,21.04,-1.2,1.5,2.785677655436824,6.0,0.0,0.0,0.0,0.0,996.9,7.34,-2.6,0.1,1.40356688476182,8.5075,0.0,0.0,0.0,0.0,998.1874999999999,13.3525,-1.5624999999999998,0.8250000000000001,1.8186725203685583,68.06,0.0,0.0,0.0,0.0,7985.499999999999,106.82,-12.499999999999998,6.6000000000000005,14.549380162948466
2014-09-24,10.98,97.0,0.0,52.0,0.0,999.2,22.34,-1.1,1.7,2.6,8.11,39.0,0.0,0.0,0.0,996.4,9.74,-2.4,1.0,1.8384776310850242,9.65125,82.75,0.0,7.25,0.0,997.9124999999999,15.09,-1.675,1.4000000000000001,2.2184712337483026,77.21,662.0,0.0,58.0,0.0,7983.299999999999,120.72,-13.4,11.200000000000001,17.74776986998642
2014-09-25,12.16,86.0,0.0,89.0,0.0,997.5,25.04,0.3,1.4,1.9723082923316015,7.53,0.0,0.0,0.0,0.0,994.9,9.64,-1.7,0.3,0.3,10.0325,32.75,0.0,22.75,0.0,996.3125,16.515,-0.35,0.8999999999999999,1.159758864783059,80.26,262.0,0.0,182.0,0.0,7970.5,132.12,-2.8,7.199999999999999,9.278070918264472
2014-09-26,11.79,62.0,71.0,0.0,0.0,996.3,25.24,-0.8,1.8,2.3,8.1,0.0,0.0,0.0,0.0,994.0,12.74,-2.3,-0.2,1.2727922061357857,10.22875,24.5,10.75,0.0,0.0,995.2375000000001,18.115000000000002,-1.4,0.5875,1.6919885293907169,81.83,196.0,86.0,0.0,0.0,7961.900000000001,144.92000000000002,-11.2,4.7,13.535908235125735
2014-09-27,13.03,97.0,0.0,0.0,0.0,995.5,25.64,-1.9,1.0,2.4186773244895647,10.77,28.0,0.0,0.0,0.0,992.7,13.24,-2.4,-0.2,2.0,12.45375,70.125,0.0,0.0,0.0,994.2125000000001,18.777500000000003,-2.125,0.1375,2.1635591186895318,99.63,561.0,0.0,0.0,0.0,7953.700000000001,150.22000000000003,-17.0,1.1,17.308472949516254
2014-09-28,14.7,71.0,0.0,30.0,0.0,993.5,27.34,-0.1,0.0,2.202271554554524,11.69,0.0,0.0,0.0,0.0,990.1,13.04,-2.1,-1.7,0.8062257748298549,12.9375,8.875,0.0,3.75,0.0,992.025,19.215,-1.1374999999999997,-0.5750000000000001,1.4339255000968554,103.5,71.0,0.0,30.0,0.0,7936.2,153.72,-9.099999999999998,-4.6000000000000005,11.471404000774843
2014-09-29,14.34,0.0,0.0,0.0,0.0,990.1,26.14,0.5,0.1,1.9235384061671343,10.54,0.0,0.0,0.0,0.0,987.1,13.04,-0.7,-1.9,0.4123105625617661,12.3275,0.0,0.0,0.0,0.0,988.85,18.527500000000003,-0.22499999999999998,-1.2750000000000001,1.4026514328671429,98.62,0.0,0.0,0.0,0.0,7910.8,148.22000000000003,-1.7999999999999998,-10.200000000000001,11.221211462937143
2014-09-30,14.2,87.0,16.0,0.0,0.0,988.3,21.64,2.1,-0.8,3.4014702703389896,10.38,0.0,0.0,0.0,0.0,985.2,12.54,-3.1,-2.9,1.9849433241279208,12.625,24.5,4.0,0.0,0.0,986.7125000000001,16.74,-1.3625,-1.8750000000000002,2.7795380543531616,101.0,196.0,32.0,0.0,0.0,7893.700000000001,133.92,-10.9,-15.000000000000002,22.236304434825293
2014-10-01,14.92,66.0,0.0,0.0,0.0,988.4,24.34,-1.5,3.1,3.6069377593742873,8.07,0.0,0.0,0.0,0.0,985.1,9.54,-3.3,-0.2,2.7459060435491955,11.466249999999999,30.875,0.0,0.0,0.0,987.0625000000001,16.315,-2.4499999999999997,1.6124999999999998,3.1430143811336366,91.72999999999999,247.0,0.0,0.0,0.0,7896.500000000001,130.52,-19.599999999999998,12.899999999999999,25.144115049069093
2014-10-02,19.03,100.0,0.0,93.0,3.83,985.8,26.34,0.9,5.2,5.277309920783504,14.49,98.0,0.0,0.0,0.0,980.2,17.64,-1.1,3.1,3.125699921617557,17.5475,98.875,0.0,26.375,1.23875,984.05,21.027500000000003,-0.1,4.1625,4.212047402651304,140.38,791.0,0.0,211.0,9.91,7872.4,168.22000000000003,-0.8,33.3,33.696379221210435
2014-10-03,18.04,99.0,62.0,90.0,8.4,984.0,18.54,8.1,1.2,8.34326075344646,1.0,0.0,0.0,0.0,0.0,974.7,7.64,0.5,-4.3,1.3,9.975000000000001,31.875,39.25,32.25,1.25375,979.4625,14.252500000000001,5.2875,-1.2,5.733204997463682,79.80000000000001,255.0,314.0,258.0,10.03,7835.7,114.02000000000001,42.3,-9.6,45.86563997970946
2014-10-04,2.08,0.0,92.0,18.0,0.12,984.6,8.64,8.1,1.0,8.105553651663778,-2.5,0.0,0.0,0.0,0.0,982.5,3.64,3.1,-1.4,3.106444913401813,0.275,0.0,49.25,4.571428571428571,0.017499999999999998,983.375,6.3525,5.2250000000000005,-0.1,5.277518604441659,2.2,0.0,394.0,32.0,0.13999999999999999,7867.0,50.82,41.800000000000004,-0.8,42.22014883553327
2014-10-05,7.1,30.0,71.0,94.0,0.0,983.3,14.94,2.9,4.5,4.712748667179271,-0.24,0.0,0.0,0.0,0.0,978.3,2.94,1.0,0.2,2.785677655436824,2.5925000000000002,5.0,17.625,21.75,0.0,980.975,8.2275,2.0875,2.4125,3.4188086435536555,20.740000000000002,40.0,141.0,174.0,0.0,7847.8,65.82,16.7,19.3,27.350469148429244
2014-10-06,9.9,71.0,52.0,63.0,1.23,981.1,16.04,5.8,3.5,5.903388857258178,6.75,0.0,0.0,0.0,0.0,977.7,8.24,2.0,0.7,3.1906112267087634,7.857500000000001,17.75,14.0,21.0,0.27375,978.8625,11.290000000000001,3.5749999999999997,1.8749999999999998,4.2691790559948695,62.86000000000001,142.0,112.0,168.0,2.19,7830.9,90.32000000000001,28.599999999999998,14.999999999999998,34.153432447958956
2014-10-07,11.76,93.0,93.0,99.0,5.54,986.2,17.64,7.0,5.0,7.180529228406497,7.33,0.0,0.0,0.0,0.0,977.0,10.34,-0.4,-1.6,3.22490309931942,8.9575,35.0,25.5,29.75,0.8275,980.4375,13.1525,3.5749999999999997,1.1500000000000001,4.914053765598572,71.66,280.0,204.0,238.0,6.62,7843.5,105.22,28.599999999999998,9.200000000000001,39.31243012478858
2014-10-08,7.94,0.0,0.0,0.0,0.0,991.5,18.44,5.0,1.9,5.008991914547277,5.12,0.0,0.0,0.0,0.0,986.1,7.64,1.5,-1.2,1.8027756377319943,6.46125,0.0,0.0,0.0,0.0,989.5,12.4525,3.125,-0.1875,3.2869502673572395,51.69,0.0,0.0,0.0,0.0,7916.0,99.62,25.0,-1.5,26.295602138857916
2014-10-09,9.45,100.0,99.0,58.0,0.73,992.8,12.34,0.9,0.2,3.0805843601498726,3.82,26.0,0.0,1.0,0.0,990.7,9.04,-3.0,-1.5,0.9,7.20125,61.0,67.625,22.375,0.29874999999999996,991.775,10.839999999999998,-1.8,-0.8625,2.327316227813167,57.61,488.0,541.0,179.0,2.3899999999999997,7934.2,86.71999999999998,-14.4,-6.9,18.618529822505337
2014-10-10,11.63,99.0,100.0,99.0,0.98,993.7,13.44,-1.2,-2.2,4.560701700396551,5.05,94.0,0.0,25.0,0.0,990.5,8.54,-3.6,-3.3,3.0870698080866266,7.10125,97.375,51.5,76.625,0.25125,991.6374999999999,10.8775,-2.2874999999999996,-2.8125000000000004,3.677527605868056,56.81,779.0,412.0,613.0,2.01,7933.099999999999,87.02,-18.299999999999997,-22.500000000000004,29.42022084694445
2014-10-11,4.93,92.0,0.0,100.0,0.0,995.2,15.14,-1.8,-0.6,3.9408120990476063,3.6,1.0,0.0,0.0,0.0,992.4,5.24,-3.5,-3.0,3.138470965295043,4.125,26.125,0.0,16.125,0.0,993.5625,9.752500000000001,-2.7625,-1.9625,3.5241472566628795,33.0,209.0,0.0,129.0,0.0,7948.5,78.02000000000001,-22.1,-15.7,28.193178053303036
2014-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-10-13,18.16,99.0,91.0,97.0,6.72,984.3,22.94,0.6,7.3,8.005623023850173,14.99,0.0,0.0,0.0,0.0,976.6,15.34,-5.3,2.5,2.7073972741361767,16.58875,68.625,44.25,32.625,1.15375,981.4124999999999,18.565,-1.9874999999999998,4.575,5.168509964608997,132.71,549.0,354.0,261.0,9.23,7851.299999999999,148.52,-15.899999999999999,36.6,41.34807971687198
2014-10-14,17.75,99.0,100.0,96.0,2.03,974.3,18.54,-0.1,6.1,6.93541635375988,11.1,0.0,24.0,0.0,0.0,970.8,12.84,-3.3,2.0,2.33238075793812,13.79375,42.875,80.25,25.5,0.5337500000000001,971.9125000000001,15.615,-1.0875,4.675,4.900668077632831,110.35,343.0,642.0,204.0,4.2700000000000005,7775.300000000001,124.92,-8.7,37.4,39.20534462106265
2014-10-15,11.12,52.0,100.0,90.0,0.64,983.7,11.54,2.8,1.6,4.882622246293481,8.28,0.0,28.0,0.0,0.0,976.5,9.24,-0.1,-4.0,1.077032961426901,9.57375,9.5,76.375,15.5,0.23875000000000002,980.3249999999999,10.9025,1.6249999999999998,-2.5875,3.4407895827196393,76.59,76.0,611.0,124.0,1.9100000000000001,7842.599999999999,87.22,12.999999999999998,-20.7,27.526316661757114
2014-10-16,11.31,14.0,82.0,0.0,0.1,984.0,17.84,3.4,2.9,3.573513677041128,8.32,0.0,0.0,0.0,0.0,981.6,8.74,1.5,-2.4,2.19317121994613,10.305,1.75,18.875,0.0,0.025,982.525,12.8025,2.225,-0.28750000000000014,3.0310925053585205,82.44,14.0,151.0,0.0,0.2,7860.2,102.42,17.8,-2.300000000000001,24.248740042868164
2014-10-17,11.03,76.0,93.0,2.0,0.0,984.3,16.94,6.8,3.6,6.946221994724902,7.35,0.0,0.0,0.0,0.0,977.4,10.34,2.0,-2.7,4.026164427839478,8.89375,18.875,22.625,0.25,0.0,979.875,13.052499999999998,4.725,-0.20000000000000007,5.298501672733945,71.15,151.0,181.0,2.0,0.0,7839.0,104.41999999999999,37.8,-1.6000000000000005,42.38801338187156
2014-10-18,8.04,20.0,84.0,0.0,0.0,994.7,12.24,3.4,-1.6,5.288667128870942,3.04,0.0,0.0,0.0,0.0,985.3,5.94,-0.1,-5.1,1.60312195418814,5.17125,2.5,17.5,0.0,0.0,990.25,9.1525,1.5125,-3.4875000000000003,3.931836007778049,41.37,20.0,140.0,0.0,0.0,7922.0,73.22,12.1,-27.900000000000002,31.454688062224392
2014-10-19,7.22,47.0,0.0,2.0,0.0,995.8,14.14,2.1,3.5,3.996248240537617,2.39,0.0,0.0,0.0,0.0,989.5,3.54,-1.6,-1.3,1.60312195418814,4.91875,20.0,0.0,0.25,0.0,993.1375,8.415,0.45000000000000007,1.9875,2.7784036582854843,39.35,160.0,0.0,2.0,0.0,7945.1,67.32,3.6000000000000005,15.9,22.227229266283874
2014-10-20,9.25,94.0,22.0,100.0,0.0,989.0,16.74,4.2,3.7,5.173973328110612,7.21,0.0,0.0,0.0,0.0,985.2,8.14,0.8,-3.4,2.912043955712207,7.776249999999999,12.0,3.0,14.0,0.0,986.7749999999999,11.915000000000001,2.8249999999999997,0.012499999999999956,4.09530180814275,62.209999999999994,96.0,24.0,112.0,0.0,7894.199999999999,95.32000000000001,22.599999999999998,0.09999999999999964,32.762414465142
2014-10-21,7.81,0.0,84.0,0.0,0.0,995.2,13.64,1.2,-2.3,4.0024992192379,4.57,0.0,0.0,0.0,0.0,988.7,7.04,-2.4,-3.9,2.33452350598575,5.905,0.0,14.333333333333334,0.0,0.0,991.9124999999999,10.315000000000001,-0.5,-3.0374999999999996,3.3065388421816477,47.24,0.0,86.0,0.0,0.0,7935.299999999999,82.52000000000001,-4.0,-24.299999999999997,26.452310737453182
2014-10-22,4.74,0.0,0.0,0.0,0.0,999.2,13.34,-1.5,0.7,2.624880949681337,1.05,0.0,0.0,0.0,0.0,995.9,4.24,-2.3,-2.0,1.5811388300841898,3.0637499999999998,0.0,0.0,0.0,0.0,997.1125,8.040000000000001,-1.8749999999999998,-0.75,2.1684573102847846,24.509999999999998,0.0,0.0,0.0,0.0,7976.9,64.32000000000001,-14.999999999999998,-6.0,17.347658482278277
2014-10-23,7.17,98.0,54.0,85.0,0.0,996.5,14.54,2.0,3.6,3.9395431207184415,3.85,0.0,0.0,0.0,0.0,991.2,4.84,-1.6,1.8,2.325940669922601,5.532500000000001,50.25,6.75,18.125,0.0,993.9374999999999,9.527499999999998,0.4,2.5875,2.907053058710253,44.260000000000005,402.0,54.0,145.0,0.0,7951.499999999999,76.21999999999998,3.2,20.7,23.256424469682024
2014-10-24,11.07,58.0,99.0,5.0,0.14,991.4,18.44,2.3,2.6,3.0528675044947486,7.48,0.0,0.0,0.0,0.0,987.8,10.34,0.9,1.2,1.8439088914585773,9.469999999999999,21.25,37.875,0.625,0.025,989.8249999999999,13.364999999999998,1.4999999999999998,1.8749999999999998,2.4736428262018233,75.75999999999999,170.0,303.0,5.0,0.2,7918.599999999999,106.91999999999999,11.999999999999998,14.999999999999998,19.789142609614586
2014-10-25,13.99,58.0,76.0,0.0,0.05,990.2,21.74,2.7,3.1,3.8288379438153295,6.13,0.0,0.0,0.0,0.0,986.5,12.44,1.3,-2.9,2.7166155414412247,11.02625,18.0,30.25,0.0,0.007500000000000001,988.1875,15.6525,2.2375,-0.8999999999999999,3.2317922808569612,88.21,144.0,242.0,0.0,0.060000000000000005,7905.5,125.22,17.9,-7.199999999999999,25.85433824685569
2014-10-26,6.26,50.0,0.0,0.0,0.0,990.5,18.34,0.3,4.1,4.518849411078001,1.6,0.0,0.0,0.0,0.0,984.4,8.44,-2.0,-3.0,1.8357559750685817,3.7262500000000003,7.0,0.0,0.0,0.0,988.175,13.115,-1.2875,0.95,2.976190327656561,29.810000000000002,56.0,0.0,0.0,0.0,7905.4,104.92,-10.3,7.6,23.809522621252487
2014-10-27,14.52,99.0,0.0,88.0,0.05,983.6,23.54,3.0,8.3,8.825531145489208,7.1,0.0,0.0,0.0,0.0,978.4,12.84,-1.4,4.2,4.427188724235731,11.6425,55.375,0.0,29.25,0.00625,980.8375,17.802500000000002,1.075,5.9375,6.215790626131341,93.14,443.0,0.0,234.0,0.05,7846.7,142.42000000000002,8.6,47.5,49.726325009050726
2014-10-28,14.98,100.0,84.0,96.0,4.84,989.6,16.94,6.3,6.0,7.102112361825881,2.86,1.0,0.0,0.0,0.0,979.9,10.24,2.4,-2.2,3.78549864614954,7.6425,72.5,18.0,24.875,1.0174999999999998,984.8000000000001,14.552499999999998,4.675000000000001,0.8625000000000003,5.6962048177604565,61.14,580.0,144.0,199.0,8.139999999999999,7878.400000000001,116.41999999999999,37.400000000000006,6.900000000000002,45.56963854208365
2014-10-29,2.54,5.0,0.0,0.0,0.0,992.8,11.14,5.0,-0.3,5.4230987451824975,1.05,0.0,0.0,0.0,0.0,990.3,5.34,0.1,-2.3,2.102379604162864,1.6937499999999999,0.625,0.0,0.0,0.0,991.4999999999999,7.99,3.375,-1.4249999999999998,3.8842749421185516,13.549999999999999,5.0,0.0,0.0,0.0,7931.999999999999,63.92,27.0,-11.399999999999999,31.074199536948413
2014-10-30,5.94,48.0,98.0,93.0,0.5,992.8,11.34,0.5,2.9,2.9068883707497264,0.59,0.0,0.0,0.0,0.0,987.9,3.64,-2.2,-1.6,0.58309518948453,2.8700000000000006,11.571428571428571,32.25,30.625,0.165,990.425,7.3275,-0.6000000000000001,1.0125000000000002,2.059215424553447,22.960000000000004,81.0,258.0,245.0,1.32,7923.4,58.62,-4.800000000000001,8.100000000000001,16.473723396427577
2014-10-31,4.06,0.0,91.0,97.0,0.6,996.9,5.84,3.5,-1.8,8.928605714219888,-6.27,0.0,1.0,0.0,0.0,989.4,0.14,1.1,-8.6,2.1095023109728985,-1.8224999999999998,0.0,38.375,18.25,0.09875,993.3,3.5775,2.6000000000000005,-6.2124999999999995,6.806111439885727,-14.579999999999998,0.0,307.0,146.0,0.79,7946.4,28.62,20.800000000000004,-49.699999999999996,54.44889151908582
2014-11-01,-2.02,0.0,15.0,0.0,0.0,1001.4,6.74,2.4,-0.9,6.741661516273267,-4.77,0.0,0.0,0.0,0.0,997.7,-1.56,-1.9,-6.3,2.102379604162864,-3.3275,0.0,1.875,0.0,0.0,1000.0,1.9024999999999999,-0.15000000000000008,-4.3,4.597019534374158,-26.62,0.0,15.0,0.0,0.0,8000.0,15.219999999999999,-1.2000000000000006,-34.4,36.77615627499326
2014-11-02,-2.86,35.0,8.0,94.0,0.0,1001.8,7.54,0.7,5.3,5.346026561849464,-5.52,0.0,0.0,0.0,0.0,996.3,-0.96,-1.7,0.8,1.8788294228055933,-3.9749999999999996,11.375,2.25,23.25,0.0,999.6875,2.94,-0.23750000000000002,3.7625,3.9345766155478663,-31.799999999999997,91.0,18.0,186.0,0.0,7997.5,23.52,-1.9000000000000001,30.1,31.47661292438293
2014-11-03,2.92,80.0,0.0,0.0,0.0,996.8,13.74,2.8,6.5,7.077428911688198,-3.21,16.0,0.0,0.0,0.0,992.0,2.94,0.6,5.1,5.197114584074511,0.12874999999999998,48.25,0.0,0.0,0.0,994.2875,7.815,1.75,5.7,5.988345723050622,1.0299999999999998,386.0,0.0,0.0,0.0,7954.3,62.52,14.0,45.6,47.906765784404975
2014-11-04,9.87,100.0,90.0,101.0,4.18,993.2,11.54,4.3,6.1,6.48459713474939,2.24,59.0,1.0,0.0,0.0,989.6,8.14,2.2,-1.0,2.657066051117285,6.4275,93.875,50.125,81.5,0.9849999999999999,990.9,9.6275,3.1500000000000004,3.0500000000000003,5.047534525483867,51.42,751.0,401.0,652.0,7.879999999999999,7927.2,77.02,25.200000000000003,24.400000000000002,40.380276203870935
2014-11-05,5.5,100.0,0.0,65.0,0.0,994.7,13.04,3.1,4.8,5.333854141237834,3.26,2.0,0.0,0.0,0.0,989.1,5.94,0.9,0.0,1.91049731745428,4.45125,67.375,0.0,11.125,0.0,992.4,8.790000000000001,2.0,2.45,3.6396060370057635,35.61,539.0,0.0,89.0,0.0,7939.2,70.32000000000001,16.0,19.6,29.116848296046108
2014-11-06,6.84,0.0,98.0,94.0,0.2,994.2,8.54,7.9,3.6,9.350935782048769,-1.08,0.0,18.0,0.0,0.0,983.9,2.94,2.2,-7.0,4.816637831516919,2.16,0.0,55.5,13.571428571428571,0.0475,987.975,6.165,5.0875,-2.8125,6.836794096906349,17.28,0.0,444.0,95.0,0.38,7903.8,49.32,40.7,-22.5,54.69435277525079
2014-11-07,0.1,63.0,1.0,10.0,0.0,995.6,7.34,2.4,4.8,4.883646178829912,-1.92,0.0,0.0,0.0,0.0,987.4,-0.96,-0.1,-3.2,1.6763054614240211,-0.9700000000000001,14.125,0.125,1.25,0.0,992.5375,3.04,1.3375000000000001,0.7499999999999999,3.1579288895699267,-7.760000000000001,113.0,1.0,10.0,0.0,7940.3,24.32,10.700000000000001,5.999999999999999,25.263431116559413
2014-11-08,3.24,96.0,90.0,89.0,0.06,990.2,6.64,4.4,5.4,6.7357256476195655,-3.39,0.0,0.0,0.0,0.0,981.8,1.24,0.6,-5.2,2.8284271247461903,0.31750000000000006,47.25,19.25,19.5,0.01875,985.75,4.3275,2.875,-0.8624999999999998,4.934527907304909,2.5400000000000005,378.0,154.0,156.0,0.15,7886.0,34.62,23.0,-6.899999999999999,39.47622325843927
2014-11-09,2.72,89.0,0.0,51.0,0.0,989.9,10.04,2.9,5.9,6.57419196555744,-2.13,0.0,0.0,0.0,0.0,983.5,0.64,1.4,-0.4,2.039607805437114,-0.1375,47.125,0.0,11.375,0.0,986.9,5.04,2.0625,3.4749999999999996,4.293707345953065,-1.1,377.0,0.0,91.0,0.0,7895.2,40.32,16.5,27.799999999999997,34.34965876762452
2014-11-10,6.26,76.0,0.0,16.0,0.0,984.3,13.94,1.1,7.9,7.910120100226039,3.11,0.0,0.0,0.0,0.0,978.0,4.04,-1.0,4.2,4.301162633521313,4.69375,44.75,0.0,3.25,0.0,981.2625,8.4275,-0.19999999999999998,5.75,5.7899381762900894,37.55,358.0,0.0,26.0,0.0,7850.1,67.42,-1.5999999999999999,46.0,46.319505410320716
2014-11-11,7.05,56.0,99.0,0.0,0.55,992.5,9.74,6.7,6.2,7.605918747922567,-4.55,0.0,0.0,0.0,0.0,978.0,0.74,1.1,-4.8,4.661544808322667,1.6925,11.0,53.25,0.0,0.12000000000000001,983.8375,5.8775,4.25,-0.11249999999999971,6.212226800604744,13.54,88.0,426.0,0.0,0.9600000000000001,7870.7,47.02,34.0,-0.8999999999999977,49.69781440483795
2014-11-12,-4.39,81.0,4.0,13.0,0.0,998.6,0.94,4.3,-1.6,4.876474136094643,-11.4,0.0,0.0,0.0,0.0,993.7,-2.56,2.5,-3.9,3.397057550292605,-8.059999999999999,17.375,0.5,2.625,0.0,996.875,-1.135,3.3499999999999996,-2.6000000000000005,4.32892553256766,-64.47999999999999,139.0,4.0,21.0,0.0,7975.0,-9.08,26.799999999999997,-20.800000000000004,34.63140426054128
2014-11-13,-9.71,78.0,69.0,64.0,0.02,999.7,-0.56,4.2,-1.6,5.280151512977635,-13.22,0.0,0.0,0.0,0.0,998.1,-5.06,3.0,-3.2,3.4,-11.220000000000002,19.25,20.75,20.875,0.005,998.875,-2.9975,3.725,-2.725,4.622530913797794,-89.76000000000002,154.0,166.0,167.0,0.04,7991.0,-23.98,29.8,-21.8,36.98024731038235
