Time,tmpc_max,dwpc_max,mslp_max,wdir_max,wspd_max,skct_max,pr1h_max,tmpc_min,dwpc_min,mslp_min,wdir_min,wspd_min,skct_min,pr1h_min,tmpc_mean,dwpc_mean,mslp_mean,wdir_mean,wspd_mean,skct_mean,pr1h_mean,tmpc_total,dwpc_total,mslp_total,wdir_total,wspd_total,skct_total,pr1h_total
2014-05-25,25.0,11.1,1023.3,140.0,4.6,0.0,0.0,10.6,7.8,1019.3,0.0,0.0,0.0,0.0,18.810526315789474,9.178947368421053,1021.5052631578947,65.88235294117646,2.5157894736842112,0.0,0.0,357.4,174.4,19408.6,1120.0,47.80000000000001,0.0,0.0
2014-05-26,27.8,13.9,1020.7,190.0,6.2,2.0,0.0,16.1,11.1,1017.1,80.0,2.1,0.0,0.0,22.294736842105266,12.773684210526314,1019.4315789473685,140.0,3.4842105263157905,0.5263157894736842,0.0,423.6000000000001,242.69999999999996,19369.2,2380.0,66.20000000000002,10.0,0.0
2014-05-27,31.1,18.9,1018.3,230.0,9.8,4.0,0.0,15.6,13.9,1014.2,110.0,2.1,0.0,0.0,24.094736842105263,16.40526315789474,1016.7736842105263,180.52631578947367,4.8842105263157904,1.1111111111111112,0.0,457.8,311.70000000000005,19318.7,3430.0,92.80000000000001,20.0,0.0
2014-05-28,30.0,18.3,1016.1,260.0,6.7,4.0,0.0,19.4,15.0,1012.3,200.0,2.6,0.0,0.0,25.084210526315783,16.873684210526317,1014.657894736842,232.10526315789474,4.7105263157894735,1.411764705882353,0.0,476.59999999999985,320.6,19278.499999999996,4410.0,89.5,24.0,0.0
2014-05-29,30.0,20.6,1015.1,260.0,7.7,4.0,0.0,18.9,17.2,1013.1,0.0,0.0,0.0,0.0,23.678947368421053,18.57894736842105,1013.9421052631579,157.77777777777777,3.1473684210526325,1.875,0.0,449.9,353.0,19264.9,2840.0,59.80000000000002,30.0,0.0
2014-05-30,28.3,20.6,1017.3,270.0,8.2,4.0,15.7,17.8,16.7,1014.4,40.0,2.1,0.0,0.0,22.073684210526313,18.88421052631579,1016.0555555555555,88.33333333333333,3.7722222222222226,0.4,0.9210526315789473,419.4,358.8,18289.0,1590.0,67.9,6.0,17.5
2014-05-31,30.6,17.8,1020.2,100.0,6.7,4.0,0.0,19.4,8.3,1017.3,40.0,3.1,0.0,0.0,24.673684210526318,15.084210526315788,1018.5684210526315,76.3157894736842,4.894736842105263,0.4444444444444444,0.0,468.80000000000007,286.59999999999997,19352.8,1450.0,92.99999999999999,8.0,0.0
2014-06-01,31.7,13.9,1021.4,150.0,7.2,4.0,0.0,17.2,9.4,1017.3,70.0,3.1,0.0,0.0,24.84736842105264,12.057894736842103,1019.6263157894738,111.66666666666667,4.984210526315789,0.23529411764705882,0.0,472.10000000000014,229.09999999999997,19372.9,2010.0,94.7,4.0,0.0
2014-06-02,32.2,21.1,1018.5,180.0,8.8,2.0,5.3,17.2,13.9,1014.1,100.0,2.6,0.0,0.0,24.26315789473684,16.315789473684212,1017.0578947368421,150.52631578947367,4.873684210526317,0.5,0.30526315789473685,460.99999999999994,310.00000000000006,19324.1,2860.0,92.60000000000002,8.0,5.8
2014-06-03,27.2,21.7,1014.5,240.0,13.9,4.0,1.5,22.2,18.9,1011.7,170.0,5.7,0.0,0.0,24.18421052631579,20.273684210526316,1013.2789473684209,197.89473684210526,8.431578947368418,1.1111111111111112,0.07894736842105263,459.50000000000006,385.2,19252.299999999996,3760.0,160.19999999999996,10.0,1.5
2014-06-04,31.7,20.0,1015.9,320.0,7.2,4.0,0.0,20.6,11.7,1012.2,200.0,2.1,0.0,0.0,26.147368421052633,16.91578947368421,1014.2684210526317,260.55555555555554,4.242105263157894,2.0,0.0,496.8,321.4,19271.100000000002,4690.0,80.6,36.0,0.0
2014-06-05,25.0,19.4,1011.1,360.0,12.9,4.0,3.6,17.2,16.1,1003.7,10.0,2.6,0.0,0.0,20.936842105263157,18.081250000000004,1008.4117647058825,192.10526315789474,6.394736842105265,2.6666666666666665,0.5473684210526316,397.8,289.30000000000007,17143.000000000004,3650.0,121.50000000000003,8.0,10.4
2014-06-06,25.6,14.4,1015.2,100.0,6.2,2.0,0.0,14.4,9.4,1011.6,30.0,1.5,0.0,0.0,20.08421052631579,12.542105263157893,1013.2578947368422,58.8235294117647,3.763157894736842,0.23529411764705882,0.0,381.6,238.29999999999998,19251.9,1000.0,71.5,4.0,0.0
2014-06-07,27.2,13.9,1015.9,200.0,4.1,4.0,0.0,14.4,11.7,1013.6,0.0,0.0,0.0,0.0,21.805263157894736,12.689473684210528,1014.7736842105262,98.23529411764706,2.6888888888888896,0.8,0.0,414.29999999999995,241.10000000000002,19280.699999999997,1670.0,48.40000000000001,12.0,0.0
2014-06-08,28.9,17.8,1016.2,150.0,7.2,0.0,4.1,15.6,11.1,1007.5,0.0,0.0,0.0,0.0,22.15789473684211,14.010526315789477,1013.3052631578948,112.63157894736842,4.178947368421052,0.0,0.2157894736842105,421.00000000000006,266.20000000000005,19252.800000000003,2140.0,79.39999999999999,0.0,4.1
2014-06-09,25.0,17.8,1015.1,360.0,13.4,4.0,1.0,16.1,13.9,1003.3,10.0,3.6,0.0,0.0,20.636842105263156,15.42105263157895,1011.8789473684211,263.1578947368421,7.326315789473682,1.8571428571428572,0.06842105263157895,392.09999999999997,293.00000000000006,19225.7,5000.0,139.19999999999996,26.0,1.3
2014-06-10,27.2,16.7,1015.8,140.0,6.7,4.0,0.0,13.3,8.9,1011.5,30.0,1.5,0.0,0.0,20.115789473684213,12.51578947368421,1013.8105263157895,91.57894736842105,4.189473684210527,1.0666666666666667,0.0,382.20000000000005,237.79999999999998,19262.4,1740.0,79.60000000000001,16.0,0.0
2014-06-11,20.6,18.9,1010.8,110.0,6.7,,11.9,17.2,16.1,1006.5,30.0,1.5,,0.0,18.678947368421053,17.410526315789472,1009.1777777777778,88.42105263157895,4.652631578947368,,1.5157894736842108,354.90000000000003,330.79999999999995,18165.2,1680.0,88.39999999999999,0.0,28.800000000000004
2014-06-12,22.2,18.9,1007.2,290.0,6.2,9.0,0.3,18.3,16.7,1005.0,0.0,0.0,9.0,0.0,19.69473684210526,17.778947368421054,1006.1600000000001,216.8421052631579,3.9578947368421056,9.0,0.015789473684210527,374.2,337.8,15092.400000000001,4120.0,75.2,18.0,0.3
2014-06-13,27.8,19.4,1011.2,290.0,7.7,9.0,0.0,15.6,15.0,1008.6,220.0,2.1,0.0,0.0,22.121052631578944,17.24736842105263,1010.0263157894736,258.94736842105266,4.663157894736843,3.0,0.0,420.29999999999995,327.7,19190.5,4920.0,88.60000000000001,30.0,0.0
2014-06-14,23.9,15.6,1017.0,360.0,7.2,4.0,0.0,12.8,4.4,1012.1,300.0,3.1,0.0,0.0,19.326315789473686,8.399999999999999,1015.2894736842107,330.5263157894737,5.121052631578948,0.26666666666666666,0.0,367.20000000000005,159.59999999999997,19290.500000000004,6280.0,97.30000000000001,4.0,0.0
2014-06-15,26.1,9.4,1020.4,310.0,7.2,0.0,0.0,10.6,6.1,1015.5,0.0,0.0,0.0,0.0,19.47368421052632,7.652631578947367,1018.3315789473684,145.78947368421052,4.421052631578948,0.0,0.0,370.00000000000006,145.39999999999998,19348.3,2770.0,84.00000000000001,0.0,0.0
2014-06-16,30.0,20.6,1015.7,210.0,13.4,2.0,0.0,12.8,10.6,1010.4,110.0,3.6,0.0,0.0,22.268421052631574,14.515789473684212,1014.0263157894736,159.47368421052633,7.821052631578948,0.875,0.0,423.0999999999999,275.8,19266.5,3030.0,148.60000000000002,14.0,0.0
2014-06-17,31.7,21.7,1019.2,270.0,6.7,4.0,0.0,21.1,20.0,1014.7,160.0,1.5,0.0,0.0,26.542105263157897,20.92105263157895,1017.2631578947369,205.55555555555554,3.689473684210527,2.3333333333333335,0.0,504.3,397.50000000000006,19328.0,3700.0,70.10000000000001,28.0,0.0
2014-06-18,33.9,22.2,1015.7,230.0,11.3,4.0,0.0,23.9,20.0,1012.5,170.0,4.6,0.0,0.0,28.63157894736843,21.115789473684206,1013.8684210526313,203.1578947368421,7.499999999999998,0.8888888888888888,0.0,544.0000000000001,401.19999999999993,19263.499999999996,3860.0,142.49999999999997,16.0,0.0
2014-06-19,32.2,22.8,1015.4,240.0,7.2,4.0,0.0,22.2,19.4,1012.7,140.0,2.6,0.0,0.0,27.042105263157897,21.22631578947368,1014.642105263158,195.78947368421052,4.931578947368421,1.1764705882352942,0.0,513.8000000000001,403.29999999999995,19278.2,3720.0,93.7,20.0,0.0
2014-06-20,33.3,22.8,1017.9,270.0,5.7,4.0,0.0,22.2,20.0,1014.9,180.0,1.5,0.0,0.0,27.689473684210526,21.557894736842105,1016.1526315789474,226.15384615384616,3.4642857142857153,0.8888888888888888,0.0,526.1,409.59999999999997,19306.9,2940.0,48.500000000000014,16.0,0.0
2014-06-21,30.0,22.8,1016.8,330.0,7.7,4.0,2.8,21.7,19.4,1013.6,0.0,0.0,0.0,0.0,25.215789473684207,21.436842105263157,1015.0842105263155,249.47368421052633,4.015789473684211,2.0,0.2789473684210526,479.09999999999997,407.29999999999995,19286.599999999995,4740.0,76.30000000000001,16.0,5.3
2014-06-22,31.1,21.7,1015.5,320.0,8.8,2.0,2.0,18.3,16.1,1012.1,0.0,0.0,0.0,0.0,24.468421052631577,18.83157894736842,1014.1052631578946,184.21052631578948,2.5263157894736845,0.125,0.12105263157894736,464.9,357.8,19267.999999999996,3500.0,48.00000000000001,2.0,2.3
2014-06-23,30.0,21.1,1013.4,290.0,4.6,4.0,0.0,17.8,17.2,1010.2,0.0,0.0,0.0,0.0,24.115789473684206,19.536842105263162,1012.1333333333334,181.57894736842104,2.421052631578948,1.1111111111111112,0.0,458.19999999999993,371.2000000000001,18218.4,3450.0,46.00000000000001,20.0,0.0
2014-06-24,31.7,22.2,1011.6,290.0,7.7,4.0,0.0,20.6,18.9,1008.9,130.0,1.5,0.0,0.0,26.178947368421053,20.963157894736838,1010.4000000000001,185.78947368421052,4.389473684210526,2.0,0.0,497.4,398.2999999999999,19197.600000000002,3530.0,83.4,32.0,0.0
2014-06-25,27.8,21.1,1012.5,360.0,5.7,4.0,9.7,21.1,19.4,1010.6,0.0,0.0,0.0,0.0,23.484210526315795,20.663157894736848,1011.5210526315792,237.3684210526316,2.415789473684211,2.0,0.8842105263157896,446.2000000000001,392.60000000000014,19218.900000000005,4510.0,45.90000000000001,6.0,16.8
2014-06-26,29.4,20.6,1015.8,310.0,5.7,4.0,0.0,18.3,16.7,1012.8,250.0,1.5,0.0,0.0,24.463157894736835,18.442105263157895,1014.6368421052631,284.7368421052632,3.6263157894736846,0.8421052631578947,0.0,464.79999999999984,350.40000000000003,19278.1,5410.0,68.9,16.0,0.0
2014-06-27,30.0,21.1,1017.7,150.0,3.6,9.0,0.0,18.9,18.3,1014.3,0.0,0.0,0.0,0.0,24.28947368421052,19.410526315789475,1016.377777777778,80.0,2.2842105263157904,3.111111111111111,0.0,461.4999999999999,368.8,18294.800000000003,1440.0,43.40000000000001,56.0,0.0
2014-06-28,30.6,21.1,1017.2,190.0,6.2,4.0,0.0,18.9,18.3,1014.9,90.0,2.1,0.0,0.0,25.089473684210525,20.042105263157897,1016.0157894736842,152.6315789473684,4.121052631578947,1.263157894736842,0.0,476.7,380.8,19304.3,2900.0,78.3,24.0,0.0
2014-06-29,29.4,21.7,1018.1,200.0,8.2,4.0,0.0,21.7,20.0,1014.0,140.0,2.6,0.0,0.0,25.121052631578944,21.047368421052628,1016.3611111111111,171.57894736842104,4.989473684210528,1.1666666666666667,0.0,477.29999999999995,399.8999999999999,18294.5,3260.0,94.80000000000003,14.0,0.0
2014-06-30,27.8,22.2,1017.0,230.0,7.2,4.0,0.0,22.2,21.1,1013.8,180.0,3.1,0.0,0.0,25.321052631578947,21.57368421052631,1015.1722222222221,195.78947368421052,5.768421052631579,1.75,0.0,481.09999999999997,409.89999999999986,18273.1,3720.0,109.60000000000001,14.0,0.0
2014-07-01,30.6,25.6,1013.9,360.0,8.2,4.0,21.3,21.7,20.0,1007.2,90.0,3.6,2.0,0.0,25.384210526315787,22.484210526315785,1011.2052631578948,190.52631578947367,5.9789473684210535,2.3333333333333335,1.3315789473684212,482.29999999999995,427.19999999999993,19212.9,3620.0,113.60000000000002,14.0,25.3
2014-07-02,28.3,22.2,1010.4,300.0,7.7,4.0,8.9,19.4,18.3,1005.8,130.0,2.1,0.0,0.0,23.952631578947372,19.468421052631573,1008.6555555555557,223.68421052631578,4.905263157894737,1.4545454545454546,1.0789473684210527,455.1000000000001,369.8999999999999,18155.800000000003,4250.0,93.2,16.0,20.5
2014-07-03,21.7,17.8,1016.7,310.0,6.7,4.0,0.0,17.2,13.3,1010.7,220.0,2.1,0.0,0.0,19.473684210526315,16.0,1013.6944444444447,275.2631578947368,4.221052631578948,1.6666666666666667,0.0,370.0,304.0,18246.500000000004,5230.0,80.2,10.0,0.0
2014-07-04,23.9,15.6,1021.5,360.0,5.7,4.0,0.0,15.0,12.8,1017.4,10.0,2.6,0.0,0.0,19.16315789473684,14.115789473684213,1019.9437499999999,294.11764705882354,3.966666666666667,2.2857142857142856,0.0,364.09999999999997,268.20000000000005,16319.099999999999,5000.0,71.4,16.0,0.0
2014-07-05,25.6,12.8,1026.8,360.0,3.1,2.0,0.0,12.2,10.0,1023.4,0.0,0.0,0.0,0.0,20.110526315789475,11.289473684210524,1025.3842105263157,98.82352941176471,1.6052631578947372,0.3333333333333333,0.0,382.1,214.49999999999994,19482.3,1680.0,30.500000000000007,6.0,0.0
2014-07-06,26.1,15.0,1025.4,210.0,5.7,4.0,0.0,15.0,12.2,1019.4,0.0,0.0,0.0,0.0,21.35263157894737,13.642105263157896,1023.6210526315791,148.42105263157896,3.0526315789473686,1.3333333333333333,0.0,405.70000000000005,259.20000000000005,19448.800000000003,2820.0,58.00000000000001,20.0,0.0
2014-07-07,28.3,22.2,1018.3,250.0,7.7,4.0,1.5,17.8,16.1,1010.7,90.0,2.6,0.0,0.0,23.55789473684211,19.515789473684208,1014.5578947368422,195.26315789473685,4.847368421052633,1.8,0.12105263157894736,447.6000000000001,370.79999999999995,19276.600000000002,3710.0,92.10000000000002,18.0,2.3
2014-07-08,29.4,24.4,1009.9,290.0,6.7,4.0,3.6,22.2,21.1,1006.5,210.0,3.1,0.0,0.0,25.547368421052628,22.336842105263155,1008.8222222222222,234.21052631578948,5.068421052631579,1.6,0.2789473684210526,485.3999999999999,424.4,18158.8,4450.0,96.3,16.0,5.3
2014-07-09,27.2,21.7,1010.6,280.0,9.3,4.0,2.3,20.6,16.7,1003.9,10.0,2.6,0.0,0.0,23.631578947368425,19.05263157894737,1007.994736842105,245.78947368421052,6.4789473684210535,2.4615384615384617,0.2421052631578947,449.00000000000006,362.0,19151.899999999994,4670.0,123.10000000000002,32.0,4.6
2014-07-10,26.7,17.8,1015.6,320.0,7.2,4.0,0.0,16.1,13.9,1012.6,230.0,2.6,0.0,0.0,21.542105263157893,15.53157894736842,1014.1842105263158,283.1578947368421,3.9473684210526314,0.7777777777777778,0.0,409.29999999999995,295.09999999999997,19269.5,5380.0,75.0,14.0,0.0
2014-07-11,26.7,15.6,1021.8,360.0,5.7,4.0,0.0,15.0,11.1,1018.2,10.0,2.1,0.0,0.0,21.373684210526317,13.084210526315786,1020.1263157894738,98.42105263157895,3.526315789473685,1.0526315789473684,0.0,406.1,248.59999999999994,19382.4,1870.0,67.00000000000001,20.0,0.0
2014-07-12,28.9,16.7,1023.2,210.0,4.6,0.0,0.0,14.4,12.8,1019.8,0.0,0.0,0.0,0.0,22.126315789473686,14.510526315789473,1021.6578947368421,122.77777777777777,2.7789473684210537,0.0,0.0,420.40000000000003,275.7,19411.5,2210.0,52.80000000000002,0.0,0.0
2014-07-13,28.3,25.0,1020.7,200.0,6.7,0.0,30.5,21.1,18.3,1014.9,90.0,2.1,0.0,0.0,23.357894736842102,21.19473684210526,1018.4666666666667,161.66666666666666,4.447368421052633,0.0,3.6578947368421053,443.79999999999995,402.69999999999993,18332.4,2910.0,84.50000000000001,0.0,69.5
2014-07-14,28.3,22.8,1014.9,330.0,7.7,4.0,3.8,21.7,20.6,1012.3,200.0,1.5,0.0,0.0,25.35263157894737,21.678947368421053,1013.8176470588234,277.77777777777777,4.310526315789472,1.75,0.5263157894736842,481.70000000000005,411.9,17234.899999999998,5000.0,81.89999999999998,14.0,10.0
2014-07-15,27.8,21.7,1012.9,340.0,7.2,4.0,0.0,18.9,15.6,1009.8,0.0,0.0,0.0,0.0,22.805263157894732,19.721052631578946,1011.7111111111111,221.05263157894737,3.252631578947369,1.3333333333333333,0.0,433.2999999999999,374.7,18210.8,4200.0,61.80000000000002,20.0,0.0
2014-07-16,21.1,12.8,1015.5,320.0,7.7,4.0,0.0,11.7,10.6,1012.9,250.0,2.6,0.0,0.0,16.615789473684217,11.736842105263156,1014.3894736842104,299.4736842105263,5.15263157894737,1.4285714285714286,0.0,315.7000000000001,222.99999999999994,19273.399999999998,5690.0,97.90000000000002,20.0,0.0
2014-07-17,22.8,13.9,1017.6,350.0,5.1,4.0,0.0,11.1,10.6,1015.9,0.0,0.0,0.0,0.0,17.69473684210526,11.71052631578947,1016.7052631578946,288.94736842105266,2.905263157894738,1.0,0.0,336.19999999999993,222.49999999999994,19317.399999999998,5490.0,55.20000000000002,12.0,0.0
2014-07-18,24.4,15.6,1020.4,280.0,3.1,4.0,0.0,12.2,11.1,1017.8,0.0,0.0,0.0,0.0,19.0,12.83684210526316,1019.2368421052631,137.33333333333334,1.6578947368421055,0.3333333333333333,0.0,361.0,243.90000000000006,19365.5,2060.0,31.500000000000007,4.0,0.0
2014-07-19,25.0,16.1,1021.7,130.0,4.6,4.0,0.0,16.1,13.3,1019.0,0.0,0.0,0.0,0.0,20.757894736842104,14.878947368421056,1020.5315789473683,90.52631578947368,2.5157894736842112,1.4545454545454546,0.0,394.4,282.70000000000005,19390.1,1720.0,47.80000000000001,16.0,0.0
2014-07-20,25.6,16.7,1019.3,360.0,3.1,4.0,0.0,13.3,12.8,1016.7,0.0,0.0,0.0,0.0,19.81578947368421,14.768421052631577,1018.1999999999999,80.0,1.610526315789474,0.75,0.0,376.5,280.59999999999997,19345.8,1360.0,30.60000000000001,12.0,0.0
2014-07-21,25.6,17.8,1019.0,300.0,2.6,4.0,0.0,14.4,13.3,1016.8,0.0,0.0,0.0,0.0,21.02631578947369,15.79473684210526,1017.6555555555557,66.84210526315789,0.5947368421052631,0.8,0.0,399.5000000000001,300.09999999999997,18317.800000000003,1270.0,11.299999999999999,12.0,0.0
2014-07-22,28.3,19.4,1020.3,220.0,3.1,4.0,0.0,15.6,15.0,1017.4,0.0,0.0,0.0,0.0,22.72105263157895,17.36315789473684,1018.8684210526316,130.58823529411765,1.9105263157894743,1.1578947368421053,0.0,431.70000000000005,329.9,19358.5,2220.0,36.30000000000001,22.0,0.0
2014-07-23,30.0,22.2,1019.1,250.0,6.2,4.0,0.0,17.8,16.7,1015.9,140.0,2.1,0.0,0.0,24.347368421052625,19.599999999999998,1017.7684210526317,193.68421052631578,3.805263157894737,0.42105263157894735,0.0,462.5999999999999,372.4,19337.600000000002,3680.0,72.3,8.0,0.0
2014-07-24,25.6,21.1,1019.2,280.0,10.8,4.0,0.0,20.0,11.1,1015.4,10.0,1.5,0.0,0.0,23.30526315789474,17.378947368421052,1017.2894736842107,83.15789473684211,6.157894736842106,1.2,0.0,442.8,330.2,19328.500000000004,1580.0,117.00000000000001,12.0,0.0
2014-07-25,25.0,15.0,1020.7,360.0,5.7,4.0,0.0,13.3,10.6,1017.9,10.0,3.1,0.0,0.0,19.468421052631577,12.92105263157895,1019.4000000000001,131.57894736842104,4.399999999999999,1.2222222222222223,0.0,369.9,245.50000000000006,19368.600000000002,2500.0,83.59999999999998,22.0,0.0
2014-07-26,22.2,17.8,1019.7,210.0,6.2,2.0,1.0,12.8,11.7,1013.6,70.0,1.5,0.0,0.0,17.54736842105263,14.368421052631579,1016.9947368421051,143.68421052631578,2.957894736842106,0.11764705882352941,0.06842105263157895,333.4,273.0,19322.899999999998,2730.0,56.20000000000002,2.0,1.3
2014-07-27,29.4,25.0,1013.6,290.0,5.1,4.0,3.6,19.4,16.7,1009.8,150.0,1.5,0.0,0.0,23.647368421052636,20.678947368421053,1011.3315789473681,216.8421052631579,3.8000000000000003,1.2,0.3368421052631579,449.30000000000007,392.90000000000003,19215.299999999996,4120.0,72.2,6.0,6.4
2014-07-28,28.9,23.3,1011.1,340.0,11.3,9.0,12.7,20.6,15.6,1008.1,0.0,0.0,0.0,0.0,24.31052631578947,20.205263157894738,1009.2352941176471,226.31578947368422,5.342105263157895,3.888888888888889,0.8421052631578947,461.8999999999999,383.90000000000003,17157.0,4300.0,101.5,35.0,16.0
2014-07-29,22.2,15.6,1018.7,360.0,7.2,2.0,0.0,15.0,10.0,1012.4,10.0,3.1,0.0,0.0,18.844444444444445,13.5,1016.24,301.6666666666667,5.355555555555556,0.36363636363636365,0.0,339.2,243.0,15243.6,5430.0,96.4,4.0,0.0
2014-07-30,24.4,15.0,1019.4,320.0,7.7,4.0,0.0,11.7,10.6,1017.4,260.0,2.6,0.0,0.0,18.51052631578947,13.12105263157895,1018.6473684210526,285.2631578947368,4.415789473684211,1.2941176470588236,0.0,351.69999999999993,249.30000000000004,19354.3,5420.0,83.90000000000002,22.0,0.0
2014-07-31,26.1,17.8,1018.5,310.0,6.2,4.0,0.0,13.3,12.2,1016.7,240.0,1.5,0.0,0.0,20.142105263157898,15.222222222222221,1017.6736842105263,269.4736842105263,3.6052631578947376,1.263157894736842,0.0,382.70000000000005,274.0,19335.8,5120.0,68.50000000000001,24.0,0.0
2014-08-01,27.2,18.3,1019.1,310.0,3.6,4.0,0.0,13.9,12.8,1017.6,0.0,0.0,0.0,0.0,21.231578947368423,15.226315789473684,1018.2894736842107,222.22222222222223,1.6947368421052633,0.3157894736842105,0.0,403.40000000000003,289.3,19347.500000000004,4000.0,32.2,6.0,0.0
2014-08-02,26.7,18.3,1019.2,310.0,4.6,4.0,0.0,16.1,15.0,1018.1,0.0,0.0,0.0,0.0,21.263157894736846,16.821052631578947,1018.6722222222223,121.57894736842105,1.6000000000000003,0.6666666666666666,0.0,404.00000000000006,319.6,18336.100000000002,2310.0,30.400000000000006,10.0,0.0
2014-08-03,27.2,17.2,1021.5,360.0,4.1,4.0,0.0,13.9,13.3,1018.5,0.0,0.0,0.0,0.0,21.521052631578947,15.578947368421053,1020.1105263157893,262.0,2.0421052631578953,0.4444444444444444,0.0,408.9,296.0,19382.1,3930.0,38.80000000000001,8.0,0.0
2014-08-04,28.3,18.9,1022.2,320.0,2.6,2.0,0.0,15.0,14.4,1018.8,0.0,0.0,0.0,0.0,22.731578947368423,16.731578947368423,1020.6157894736842,171.57894736842104,1.131578947368421,0.3333333333333333,0.0,431.90000000000003,317.90000000000003,19391.7,3260.0,21.5,6.0,0.0
2014-08-05,28.9,20.0,1020.8,220.0,3.1,2.0,0.0,16.1,14.4,1017.1,0.0,0.0,0.0,0.0,23.157894736842106,17.231578947368423,1019.3526315789472,111.11111111111111,1.555555555555556,0.3157894736842105,0.0,440.0,327.40000000000003,19367.699999999997,2000.0,28.000000000000007,6.0,0.0
2014-08-06,28.3,21.1,1017.7,350.0,4.1,4.0,3.0,18.9,17.2,1016.0,130.0,2.1,0.0,0.0,23.394736842105267,19.37368421052632,1016.8789473684213,240.55555555555554,3.047368421052633,1.6,0.4789473684210526,444.50000000000006,368.1000000000001,19320.700000000004,4330.0,57.90000000000002,16.0,9.1
2014-08-07,25.0,20.6,1018.7,350.0,3.1,4.0,0.0,18.3,17.2,1016.0,0.0,0.0,0.0,0.0,21.942105263157888,18.815789473684212,1017.3222222222222,145.0,1.7894736842105268,0.7142857142857143,0.0,416.89999999999986,357.50000000000006,18311.8,2610.0,34.00000000000001,10.0,0.0
2014-08-08,22.8,19.4,1017.9,150.0,5.1,2.0,0.0,17.2,15.0,1015.6,60.0,3.1,0.0,0.0,20.57894736842105,17.652631578947368,1017.0157894736842,100.0,3.9157894736842103,0.4,0.0,390.99999999999994,335.4,19323.3,1900.0,74.39999999999999,4.0,0.0
2014-08-09,22.2,20.0,1016.3,110.0,6.7,4.0,0.5,18.3,16.1,1015.0,70.0,3.6,2.0,0.0,20.089473684210528,18.242105263157896,1015.7235294117646,93.15789473684211,5.036842105263159,3.0,0.08421052631578947,381.70000000000005,346.6,17267.3,1770.0,95.70000000000002,6.0,1.6
2014-08-10,25.0,20.0,1017.1,80.0,6.2,,0.0,18.9,16.1,1015.6,40.0,3.1,,0.0,21.584210526315783,17.747368421052627,1016.2157894736841,60.0,4.647368421052631,,0.0,410.09999999999985,337.19999999999993,19308.1,1140.0,88.3,0.0,0.0
2014-08-11,26.7,22.2,1016.1,90.0,5.1,2.0,0.0,19.4,16.1,1013.2,0.0,0.0,0.0,0.0,22.92105263157895,19.221052631578942,1015.1277777777777,57.36842105263158,3.200000000000001,0.6666666666666666,0.0,435.50000000000006,365.19999999999993,18272.3,1090.0,60.80000000000002,2.0,0.0
2014-08-12,27.2,20.6,1013.2,350.0,6.2,4.0,0.0,20.0,18.9,1010.0,0.0,0.0,0.0,0.0,22.931578947368422,19.88421052631579,1011.7473684210524,248.94736842105263,3.057894736842106,2.75,0.0,435.7,377.8,19223.199999999997,4730.0,58.100000000000016,22.0,0.0
2014-08-13,22.2,17.2,1014.6,330.0,8.2,4.0,0.0,16.1,13.9,1010.1,270.0,2.6,0.0,0.0,19.089473684210528,15.089473684210526,1012.1684210526316,303.1578947368421,5.621052631578948,2.0,0.0,362.70000000000005,286.7,19231.2,5760.0,106.80000000000001,6.0,0.0
2014-08-14,26.1,16.7,1019.0,330.0,5.7,4.0,0.0,12.2,11.7,1016.1,260.0,1.5,0.0,0.0,19.878947368421056,14.15263157894737,1017.6263157894738,290.0,3.06842105263158,0.625,0.0,377.70000000000005,268.90000000000003,19334.9,5510.0,58.30000000000002,10.0,0.0
2014-08-15,26.7,18.9,1018.2,360.0,5.7,4.0,0.0,15.6,13.9,1016.6,0.0,0.0,0.0,0.0,21.500000000000004,16.084210526315786,1017.3421052631577,252.77777777777777,3.100000000000001,0.8571428571428571,0.0,408.50000000000006,305.59999999999997,19329.499999999996,4550.0,58.90000000000002,12.0,0.0
2014-08-16,23.3,17.2,1019.4,160.0,3.6,4.0,0.0,10.6,8.9,1015.7,80.0,1.5,0.0,0.0,17.51578947368421,11.778947368421052,1018.0631578947367,112.63157894736842,2.56842105263158,1.125,0.0,332.8,223.79999999999998,19343.199999999997,2140.0,48.80000000000002,18.0,0.0
2014-08-17,24.4,21.1,1014.9,250.0,5.1,4.0,0.0,17.8,16.7,1013.2,120.0,2.1,4.0,0.0,21.42105263157895,18.86842105263158,1014.0555555555555,185.78947368421052,3.547368421052632,4.0,0.0,407.0,358.5,18253.0,3530.0,67.4,4.0,0.0
2014-08-18,26.1,21.1,1013.3,130.0,5.7,4.0,0.8,18.9,17.8,1011.9,30.0,3.1,0.0,0.0,21.984210526315792,19.563157894736847,1012.5722222222224,81.05263157894737,4.078947368421052,2.0,0.05789473684210527,417.70000000000005,371.7000000000001,18226.300000000003,1540.0,77.5,4.0,1.1
2014-08-19,27.2,21.1,1012.7,360.0,4.6,9.0,0.0,18.3,18.3,1009.5,0.0,0.0,0.0,0.0,22.35789473684211,19.65789473684211,1011.8000000000001,79.375,2.2789473684210533,5.5,0.0,424.80000000000007,373.5000000000001,19224.2,1270.0,43.30000000000001,55.0,0.0
