Time,DWPC,HCLD,LCLD,MCLD,PRCP,PRES,TMPC,UWND,VWND,WSPD
2012-02-01,9.97,100.0,87.0,97.0,0.02,992.1,10.54,5.1,0.3,5.1088159097779196
2012-02-02,3.21,89.0,0.0,68.0,0.0,999.5,9.84,1.8,0.9,3.1906112267087634
2012-02-03,3.68,95.0,27.0,98.0,0.03,1002.0,8.94,-1.7,1.7,4.244997055358225
2012-02-04,4.17,97.0,100.0,100.0,5.92,998.3,5.84,-4.9,-0.1,8.705170877128145
2012-02-05,2.09,0.0,98.0,0.0,0.44,997.3,4.54,0.7,-1.8,7.387827826905552
2012-02-06,-0.37,0.0,2.0,0.0,0.0,997.0,6.74,4.6,0.8,4.6389654018972815
2012-02-07,-0.87,100.0,37.0,98.0,0.0,997.3,4.34,3.4,1.0,4.652956049652738
2012-02-08,-2.16,99.0,79.0,96.0,0.27,1000.3,2.24,2.3,-2.1,4.7042533945356295
2012-02-09,-5.1,0.0,0.0,0.0,0.0,999.9,2.64,4.6,2.1,4.939635614091388
2012-02-10,0.9,99.0,94.0,100.0,1.24,993.6,3.14,3.3,3.8,8.702298546935745
2012-02-11,-10.78,1.0,94.0,0.0,0.04,1002.3,-5.46,5.5,-4.5,9.264987857520376
2012-02-12,-16.07,0.0,0.0,0.0,0.0,1002.6,-0.36,6.0,0.3,6.847627326307997
2012-02-13,-4.66,99.0,73.0,99.0,0.69,997.6,0.44,2.9,6.2,6.2393909959226
2012-02-14,0.78,100.0,98.0,85.0,0.83,988.3,3.64,3.6,5.7,5.8694122363316765
2012-02-15,3.21,94.0,96.0,100.0,4.31,991.9,4.44,1.1,4.8,5.325410782277738
2012-02-16,3.93,33.0,100.0,100.0,5.33,994.0,6.54,4.9,3.5,6.200806399170999
2012-02-17,0.24,0.0,0.0,0.0,0.0,995.1,8.54,3.0,3.7,4.356604182158393
2012-02-18,0.94,98.0,0.0,98.0,0.0,993.7,4.24,3.9,2.7,5.300943312279429
2012-02-19,-5.9,100.0,0.0,99.0,0.0,994.5,2.94,-1.5,-1.1,5.663920903402518
2012-02-20,-2.63,98.0,0.0,31.0,0.0,996.9,5.94,-2.1,5.2,5.905929224093361
2012-02-21,3.37,97.0,97.0,100.0,1.88,986.0,5.54,8.2,7.7,9.269843580125826
2012-02-22,4.27,72.0,70.0,93.0,0.58,982.6,9.54,4.3,4.0,5.544366510251645
2012-02-23,6.62,100.0,97.0,99.0,2.15,970.8,9.54,6.1,6.1,6.711929677819933
2012-02-24,3.61,0.0,96.0,32.0,0.91,989.3,4.64,9.1,2.6,9.550916186418977
2012-02-25,-4.43,0.0,99.0,0.0,0.05,999.7,0.74,7.3,1.5,8.276472678623424
2012-02-26,2.18,0.0,0.0,0.0,0.0,999.6,10.64,5.4,10.5,10.92748827498799
2012-02-27,1.69,0.0,0.0,11.0,0.0,1003.5,6.54,5.3,4.7,5.818075283115543
2012-02-28,5.33,26.0,87.0,81.0,0.01,1003.7,9.94,-2.7,5.8,7.102816342831906
2012-02-29,12.96,90.0,98.0,62.0,3.14,982.4,15.44,10.9,6.8,12.347064428438038
2012-03-01,2.95,0.0,0.0,0.0,0.0,984.9,9.64,7.6,3.2,7.600657866263946
2012-03-02,11.84,95.0,91.0,78.0,3.6,979.3,12.74,12.7,4.7,12.872451204024818
2012-03-03,-0.62,0.0,98.0,0.0,0.07,985.2,3.14,8.6,1.0,8.683317338436963
2012-03-04,-1.85,1.0,100.0,98.0,1.41,985.2,3.14,4.9,0.1,4.904079934095692
2012-03-05,-2.7,0.0,100.0,91.0,1.23,1000.3,3.84,3.3,4.9,5.1088159097779196
2012-03-06,6.65,29.0,0.0,0.0,0.0,998.4,14.94,3.1,9.8,10.278618584226189
2012-03-07,11.69,78.0,99.0,47.0,0.27,994.2,16.64,4.1,11.0,11.552056094046636
2012-03-08,13.52,99.0,96.0,97.0,4.8,999.4,14.24,4.9,8.5,8.94930164873215
2012-03-09,-2.55,38.0,0.0,0.0,0.0,1006.3,5.34,4.9,-0.1,6.928924880528003
2012-03-10,1.5,32.0,0.0,0.0,0.0,1006.6,10.84,2.8,5.7,6.00832755431992
2012-03-11,9.04,99.0,79.0,68.0,0.65,998.3,15.34,0.7,6.5,6.562011886609168
2012-03-12,12.85,100.0,96.0,99.0,8.93,989.5,20.34,5.6,7.2,9.042676594902641
2012-03-13,12.47,0.0,0.0,0.0,0.0,992.1,21.44,4.1,2.9,4.5617978911828185
2012-03-14,16.28,10.0,93.0,0.0,0.14,992.5,19.34,2.0,6.2,6.514598989960933
2012-03-15,16.87,99.0,30.0,0.0,0.39,991.0,22.94,3.9,5.4,6.107372593840989
2012-03-16,17.01,94.0,2.0,0.0,3.35,991.3,24.54,1.8,4.3,4.55411901469428
2012-03-17,16.85,100.0,5.0,92.0,0.53,991.0,23.44,1.7,6.2,6.428841264178172
2012-03-18,16.9,97.0,74.0,100.0,3.69,991.7,24.54,2.6,5.1,5.63648826841678
2012-03-19,17.14,98.0,5.0,62.0,1.15,990.3,24.84,1.1,7.0,7.006425622241343
2012-03-20,16.51,89.0,0.0,82.0,0.0,991.1,24.74,-0.7,8.1,8.237718130647588
2012-03-21,16.06,100.0,17.0,97.0,0.31,992.4,23.94,-1.9,5.9,6.216912416947822
2012-03-22,16.62,99.0,99.0,98.0,10.64,992.0,19.44,-1.6,6.1,6.8425141578224
2012-03-23,16.1,101.0,55.0,99.0,2.75,987.7,20.64,1.9,4.3,4.393176527297759
2012-03-24,13.03,78.0,23.0,50.0,1.44,985.0,18.74,1.7,1.9,4.026164427839478
2012-03-25,13.8,3.0,93.0,0.0,0.13,990.3,21.04,1.0,-1.3,4.301162633521313
2012-03-26,11.35,37.0,96.0,0.0,0.04,996.4,12.64,-2.4,1.6,5.458937625582472
2012-03-27,13.82,90.0,1.0,15.0,0.0,995.7,18.24,2.4,7.7,7.844743462982075
2012-03-28,15.21,72.0,50.0,17.0,0.39,989.0,21.34,5.3,4.5,6.363961030678928
2012-03-29,7.94,90.0,0.0,2.0,0.0,991.5,16.74,-1.3,1.9,4.47213595499958
2012-03-30,16.24,98.0,93.0,80.0,1.79,985.0,21.14,6.8,6.3,7.889233169326407
2012-03-31,9.63,1.0,1.0,0.0,0.0,987.4,17.24,-0.4,3.1,4.162931659299728
2012-04-01,17.14,13.0,1.0,30.0,1.43,983.5,26.54,4.2,3.6,4.788527957525153
2012-04-02,18.31,29.0,97.0,0.0,0.54,983.4,21.94,-3.0,2.8,5.366563145999495
2012-04-03,18.31,94.0,92.0,14.0,1.16,985.9,26.64,2.6,3.4,4.280186911806538
2012-04-04,14.55,97.0,97.0,98.0,1.67,984.1,17.24,-2.5,-3.9,6.107372593840989
2012-04-05,6.39,100.0,69.0,100.0,0.2,991.2,13.14,-2.6,-0.9,5.8694122363316765
2012-04-06,4.2,4.0,0.0,0.0,0.0,997.0,13.34,-2.3,0.8,4.272001872658765
2012-04-07,9.92,69.0,45.0,52.0,0.09,998.1,16.84,3.2,4.5,4.50111097397076
2012-04-08,10.47,65.0,89.0,0.0,0.02,997.9,16.24,4.2,1.0,5.185556864985669
2012-04-09,5.85,0.0,2.0,1.0,0.0,992.8,16.54,7.7,2.1,8.338465086573187
2012-04-10,1.1,0.0,0.0,40.0,0.0,992.9,10.74,5.7,-2.1,7.451845409024532
2012-04-11,0.93,0.0,0.0,0.0,0.0,997.2,11.44,2.6,-1.1,4.477722635447622
2012-04-12,3.34,92.0,0.0,0.0,0.0,997.8,13.94,0.6,2.2,2.353720459187964
2012-04-13,7.93,99.0,64.0,86.0,0.03,994.6,14.94,-0.6,6.0,6.1
2012-04-14,17.06,100.0,89.0,99.0,5.68,990.1,19.04,2.5,6.7,7.15122367151245
2012-04-15,16.56,99.0,77.0,67.0,7.39,983.7,21.44,4.0,9.0,9.848857801796104
2012-04-16,17.33,99.0,97.0,97.0,9.42,995.2,18.24,8.3,6.6,9.596353474106712
2012-04-17,7.6,80.0,37.0,0.0,0.02,1000.2,18.14,1.6,2.1,2.6925824035672523
2012-04-18,10.15,26.0,0.0,0.0,0.0,997.5,19.24,1.5,4.2,4.459820624195552
2012-04-19,12.54,94.0,1.0,74.0,0.0,989.2,21.24,1.4,6.8,6.905070600652827
2012-04-20,11.46,99.0,96.0,89.0,3.57,987.9,14.24,4.8,5.2,6.449806198638838
2012-04-21,4.48,99.0,2.0,72.0,0.0,989.2,13.44,0.4,-2.1,5.1009802979427405
2012-04-22,4.31,0.0,59.0,87.0,0.01,991.0,12.44,-0.3,-0.3,6.789698078707183
2012-04-23,3.07,0.0,33.0,13.0,0.39,990.7,14.14,4.2,-2.4,7.571657678474377
2012-04-24,8.08,56.0,17.0,70.0,0.0,983.8,17.44,4.1,2.1,4.332435804486893
2012-04-25,17.67,99.0,7.0,88.0,13.29,980.2,19.64,2.0,4.5,4.539823785126467
2012-04-26,16.39,75.0,93.0,2.0,1.31,991.9,19.64,3.1,-0.3,5.5605755097831375
2012-04-27,4.75,98.0,47.0,91.0,0.36,994.9,13.64,-3.3,0.8,5.458937625582472
2012-04-28,10.2,96.0,97.0,63.0,2.05,990.6,12.44,-3.3,2.4,6.609841147864296
2012-04-29,14.64,99.0,99.0,98.0,3.11,993.5,16.14,-2.9,2.4,4.825971404805461
2012-04-30,18.33,99.0,68.0,98.0,7.07,989.7,22.64,4.4,4.3,4.440720662234903
2012-05-01,19.25,99.0,38.0,96.0,1.4,988.2,23.14,0.8,5.4,5.4332310828824495
2012-05-02,21.06,87.0,6.0,1.0,1.02,986.5,27.54,4.7,5.7,7.387827826905552
2012-05-03,19.28,18.0,0.0,4.0,0.0,987.7,27.24,2.1,7.4,7.496665925596526
2012-05-04,22.1,100.0,93.0,90.0,2.43,987.0,27.14,1.8,5.0,5.008991914547277
2012-05-05,20.89,94.0,15.0,88.0,2.37,986.4,29.94,0.1,1.9,3.4234485537247377
2012-05-06,21.42,84.0,8.0,0.0,0.11,989.2,28.04,-1.9,4.1,4.8020828814171885
2012-05-07,19.38,99.0,15.0,85.0,4.32,983.7,25.34,5.3,3.8,5.360037313302959
2012-05-08,15.58,95.0,73.0,0.0,0.04,985.8,20.74,5.1,-0.4,5.375872022286245
2012-05-09,9.75,80.0,2.0,0.0,0.92,987.8,17.84,3.6,-0.1,4.883646178829912
2012-05-10,9.76,10.0,1.0,0.0,0.0,989.9,20.34,0.9,1.7,2.1931712199461306
2012-05-11,12.5,72.0,0.0,0.0,0.0,994.3,21.64,0.7,3.3,3.3734255586866
2012-05-12,13.19,99.0,0.0,87.0,0.12,996.5,25.44,0.7,2.0,5.103920062069938
2012-05-13,14.01,99.0,18.0,89.0,0.17,994.9,21.84,-0.7,-2.3,4.382921400162226
2012-05-14,12.29,20.0,0.0,0.0,0.0,993.2,22.84,0.3,-2.1,3.3541019662496843
2012-05-15,14.02,51.0,0.0,0.0,0.0,990.8,24.34,3.5,0.7,3.522782990761708
2012-05-16,14.8,98.0,46.0,26.0,0.13,993.0,20.04,2.8,0.9,5.643580423808984
2012-05-17,11.24,30.0,0.0,0.0,0.0,994.3,20.94,-2.5,1.3,3.66742416417845
2012-05-18,17.39,70.0,0.0,0.0,0.0,991.1,25.94,-1.4,3.0,3.3541019662496847
2012-05-19,18.42,38.0,0.0,0.0,0.0,991.0,28.64,0.8,4.5,4.570557952810575
2012-05-20,18.7,97.0,0.0,89.0,2.82,992.0,28.34,2.5,4.7,5.323532661682465
2012-05-21,18.42,97.0,97.0,97.0,0.1,992.4,19.74,2.8,-0.5,5.500909015790027
2012-05-22,9.87,0.0,1.0,0.0,0.0,992.0,20.84,0.0,-0.6,4.026164427839478
2012-05-23,15.1,13.0,0.0,0.0,0.0,986.5,23.74,0.2,3.3,3.3615472627943217
2012-05-24,19.77,56.0,0.0,0.0,0.0,982.0,26.74,-0.1,7.7,7.844743462982075
2012-05-25,22.42,52.0,86.0,0.0,2.55,989.7,28.14,3.3,3.9,5.1088159097779196
2012-05-26,23.64,9.0,7.0,0.0,0.0,992.3,31.14,0.7,4.2,4.219004621945796
2012-05-27,22.14,79.0,0.0,0.0,0.0,989.8,31.34,1.8,3.6,3.862641583165593
2012-05-28,21.3,96.0,0.0,22.0,0.95,985.9,29.94,3.7,5.5,6.573431371817918
2012-05-29,20.15,98.0,0.0,52.0,0.58,985.4,27.44,3.9,-0.1,3.901281840626232
2012-05-30,15.76,48.0,0.0,52.0,0.0,987.0,20.64,3.3,-1.8,4.527692569068709
2012-05-31,12.95,99.0,99.0,97.0,8.97,986.5,14.84,0.7,-0.2,6.987131027825368
2012-06-01,10.32,91.0,94.0,5.0,0.18,983.7,16.84,4.5,-0.4,5.825804665451804
2012-06-02,14.06,47.0,96.0,63.0,1.29,983.8,16.74,4.0,2.7,4.205948168962618
2012-06-03,15.84,73.0,0.0,2.0,0.0,985.8,23.64,2.9,0.5,2.9154759474226504
2012-06-04,16.15,87.0,94.0,88.0,0.18,986.4,24.54,0.3,0.3,3.4058772731852804
2012-06-05,14.56,0.0,0.0,0.0,0.02,987.6,22.24,-1.4,-2.2,3.720215047547655
2012-06-06,14.82,0.0,0.0,0.0,0.17,990.9,22.14,-1.2,-1.7,2.973213749463701
2012-06-07,16.37,67.0,0.0,0.0,0.0,993.0,25.74,0.2,-0.5,2.3430749027719964
2012-06-08,17.38,44.0,0.0,0.0,0.01,991.7,25.84,1.9,1.9,2.3021728866442674
2012-06-09,19.37,75.0,0.0,0.0,0.0,988.8,27.64,1.4,3.2,3.3837848631377265
2012-06-10,19.69,100.0,0.0,57.0,0.07,988.1,27.24,-0.2,4.8,5.028916384272064
2012-06-11,22.15,99.0,28.0,97.0,3.51,986.7,27.74,3.5,3.4,3.7215588131856787
2012-06-12,20.28,87.0,0.0,1.0,0.0,992.6,22.14,3.0,-2.3,4.518849411078001
2012-06-13,15.89,79.0,0.0,2.0,0.0,994.5,22.44,-1.8,0.9,3.1384709652950438
2012-06-14,17.88,8.0,0.0,58.0,0.0,992.6,25.64,-1.9,2.1,3.4205262752974135
2012-06-15,20.57,87.0,0.0,0.0,0.0,992.9,28.94,-0.5,2.5,3.5805027579936315
2012-06-16,22.72,96.0,0.0,0.0,2.21,991.8,28.94,2.6,5.2,5.769748694700662
2012-06-17,22.33,98.0,14.0,90.0,7.07,988.1,27.24,3.7,3.3,4.022437072223752
2012-06-18,22.02,87.0,1.0,0.0,0.0,983.9,28.84,2.7,6.2,6.7623960250786865
2012-06-19,23.56,79.0,2.0,0.0,0.0,988.8,29.44,2.3,5.7,5.948108943185222
2012-06-20,22.48,0.0,0.0,0.0,0.0,990.8,29.54,2.0,4.8,4.972926703662543
2012-06-21,22.38,81.0,30.0,0.0,3.31,988.5,26.44,5.0,3.9,5.0695167422546294
2012-06-22,18.75,1.0,2.0,0.0,0.02,988.9,25.14,1.6,-2.1,2.80178514522438
2012-06-23,18.2,99.0,0.0,99.0,0.0,990.0,25.14,-0.2,1.6,2.483948469674844
2012-06-24,24.36,59.0,38.0,73.0,2.93,988.6,29.94,2.2,2.4,3.1016124838541645
2012-06-25,21.01,57.0,86.0,0.0,0.03,989.6,22.44,-1.8,-2.7,5.333854141237834
2012-06-26,17.02,54.0,0.0,0.0,0.0,991.0,23.24,-1.7,1.5,3.4828149534536
2012-06-27,20.99,0.0,0.0,0.0,0.0,988.9,26.44,1.4,4.2,4.332435804486893
2012-06-28,27.04,7.0,1.0,46.0,0.0,985.8,31.64,4.9,3.2,5.189412298131648
2012-06-29,27.04,100.0,73.0,72.0,2.57,986.3,32.34,3.4,1.7,3.716180835212409
2012-06-30,25.53,95.0,0.0,39.0,1.13,984.1,30.94,3.6,1.4,3.7696153649941526
2012-07-01,25.56,98.0,0.0,78.0,3.9,987.1,30.54,3.0,1.9,3.0413812651491097
2012-07-02,26.95,87.0,0.0,10.0,1.56,988.3,32.54,2.5,2.6,2.7802877548915688
2012-07-03,24.68,85.0,0.0,24.0,6.42,987.2,29.74,2.5,2.5,3.3301651610693423
2012-07-04,25.89,85.0,0.0,0.0,0.0,986.8,30.74,3.7,1.6,3.83275357934736
2012-07-05,25.68,91.0,0.0,0.0,0.0,988.2,31.34,3.5,0.3,3.5014282800023198
2012-07-06,27.11,81.0,0.0,0.0,1.12,989.2,33.14,1.9,-0.8,2.0615528128088303
2012-07-07,26.77,64.0,0.0,0.0,0.33,989.3,32.64,2.6,0.4,2.6925824035672523
2012-07-08,24.82,95.0,22.0,1.0,1.27,989.9,28.94,-0.4,-1.6,3.4481879299133342
2012-07-09,21.88,63.0,2.0,0.0,0.74,990.1,26.64,-1.2,-1.9,3.3421549934136814
2012-07-10,20.67,0.0,0.0,0.0,0.02,991.5,25.54,-1.4,-2.0,3.6055512754639887
2012-07-11,21.04,17.0,0.0,0.0,0.0,992.8,25.74,-2.1,-0.9,3.4176014981270133
2012-07-12,22.82,99.0,0.0,0.0,0.89,991.5,27.24,-1.9,0.1,2.8635642126552705
2012-07-13,23.44,43.0,4.0,0.0,0.8,991.4,27.54,-0.8,1.4,2.4413111231467406
2012-07-14,24.06,68.0,0.0,11.0,0.51,991.2,28.34,1.9,1.7,1.94164878389476
2012-07-15,25.69,65.0,3.0,9.0,0.52,991.2,28.14,1.6,1.9,2.247220505424423
2012-07-16,24.96,48.0,0.0,0.0,0.25,990.0,28.94,1.1,2.3,2.4698178070456938
2012-07-17,25.54,88.0,0.0,0.0,0.67,985.9,29.84,2.9,1.8,3.138470965295043
2012-07-18,26.3,98.0,0.0,0.0,1.52,987.3,30.04,3.0,1.9,3.5510561809129406
2012-07-19,26.96,97.0,0.0,7.0,3.79,987.0,30.24,2.8,2.6,3.8209946349085597
2012-07-20,23.56,79.0,67.0,0.0,1.37,989.9,24.54,1.8,-0.4,4.332435804486893
2012-07-21,23.75,77.0,2.0,0.0,0.02,991.6,27.24,1.0,1.4,2.3853720883753127
2012-07-22,23.51,99.0,0.0,8.0,0.0,992.4,27.64,1.3,2.6,2.6305892875931813
2012-07-23,27.21,78.0,0.0,21.0,1.04,990.9,30.04,4.4,2.8,4.716990566028303
2012-07-24,26.86,100.0,0.0,94.0,1.71,988.2,30.64,3.1,1.9,3.4014702703389896
2012-07-25,26.18,98.0,0.0,0.0,1.81,985.6,30.64,3.5,3.9,5.240229002629562
2012-07-26,24.97,99.0,26.0,20.0,2.58,982.1,26.24,4.1,3.4,4.8020828814171885
2012-07-27,20.99,85.0,1.0,0.0,0.2,987.4,26.04,5.0,-0.2,5.107837115648854
2012-07-28,21.74,89.0,97.0,48.0,0.13,991.5,24.64,1.8,-1.0,2.7802877548915688
2012-07-29,23.14,44.0,59.0,35.0,0.09,991.8,26.64,-0.1,3.9,3.901281840626232
2012-07-30,24.42,99.0,42.0,22.0,7.87,986.9,26.24,0.7,3.7,3.7483329627982624
2012-07-31,24.28,28.0,15.0,0.0,0.79,986.9,28.34,2.6,0.3,3.106444913401813
2012-08-01,22.55,39.0,0.0,0.0,0.0,988.5,26.44,-0.6,0.2,2.4758836806279896
2012-08-02,22.4,100.0,0.0,69.0,0.0,986.2,26.84,-0.6,2.4,2.5298221281347035
2012-08-03,24.22,100.0,0.0,7.0,3.69,984.8,28.74,0.0,1.4,2.4515301344262523
2012-08-04,26.02,98.0,93.0,11.0,3.25,986.4,27.74,1.0,3.9,3.911521443121589
2012-08-05,22.73,95.0,65.0,0.0,3.62,994.0,23.94,2.5,2.1,4.382921400162226
2012-08-06,21.15,0.0,0.0,0.0,0.0,994.8,24.84,-0.1,0.1,2.247220505424423
2012-08-07,22.9,0.0,0.0,0.0,0.0,990.2,26.24,1.8,0.8,1.8110770276274837
2012-08-08,24.32,98.0,0.0,95.0,1.41,988.4,27.14,2.0,0.2,2.9154759474226504
2012-08-09,22.84,100.0,64.0,96.0,2.88,987.4,25.64,1.9,2.6,3.3241540277189325
2012-08-10,17.64,0.0,74.0,0.0,0.21,987.6,21.94,1.3,-2.3,4.904079934095692
2012-08-11,16.79,26.0,0.0,1.0,0.0,989.7,21.54,2.2,-1.2,3.1827660925679098
2012-08-12,19.45,98.0,26.0,98.0,0.1,990.0,23.54,0.7,2.6,3.220248437620924
2012-08-13,21.19,72.0,92.0,35.0,1.39,986.2,22.64,3.6,4.1,4.159326868617084
2012-08-14,19.79,0.0,14.0,0.0,0.05,987.1,23.94,2.4,-1.1,3.20624390837628
2012-08-15,20.26,13.0,0.0,0.0,0.02,987.9,24.74,1.6,2.2,2.4083189157584592
2012-08-16,24.15,100.0,70.0,71.0,4.78,987.2,25.44,4.2,4.7,5.630275304103699
2012-08-17,15.51,90.0,25.0,1.0,0.13,990.6,20.04,2.2,-2.2,4.049691346263317
2012-08-18,16.34,90.0,11.0,87.0,0.06,990.5,21.34,0.1,-0.8,1.94164878389476
2012-08-19,15.89,98.0,81.0,100.0,0.62,987.6,20.04,-0.3,0.0,2.360084744241189
2012-08-20,18.64,4.0,0.0,0.0,2.85,988.0,21.34,2.3,-0.1,2.3021728866442674
2012-08-21,16.46,0.0,1.0,0.0,0.07,992.1,21.94,1.1,-1.0,2.282542442102665
2012-08-22,18.28,0.0,0.0,0.0,0.0,993.3,23.94,0.5,2.0,2.282542442102665
2012-08-23,20.52,93.0,0.0,0.0,0.0,992.4,25.74,-0.3,2.2,2.5
2012-08-24,22.09,96.0,0.0,11.0,0.11,991.0,26.74,-0.2,2.5,2.7658633371878665
2012-08-25,21.49,42.0,0.0,62.0,0.25,990.4,27.84,-0.2,3.0,3.132091952673165
2012-08-26,23.1,99.0,64.0,68.0,0.88,990.9,25.94,1.0,4.2,4.257933771208753
2012-08-27,21.61,97.0,94.0,30.0,0.36,991.7,26.44,3.5,1.7,3.671511950137164
2012-08-28,20.23,49.0,0.0,0.0,0.02,992.9,25.54,0.1,-0.2,2.3430749027719964
2012-08-29,20.78,49.0,10.0,1.0,0.02,991.4,25.84,-1.4,1.4,2.5709920264364885
2012-08-30,21.41,0.0,0.0,0.0,0.0,990.6,26.64,-0.1,2.4,2.683281572999748
2012-08-31,23.72,100.0,1.0,100.0,1.78,992.9,26.44,1.5,3.2,3.2388269481403302
2012-09-01,24.24,99.0,94.0,100.0,9.92,991.4,25.74,-1.7,4.8,5.4671747731346585
2012-09-02,23.55,96.0,87.0,64.0,1.35,983.9,24.74,-2.1,4.0,4.981967482832459
2012-09-03,23.81,0.0,97.0,0.0,0.77,985.1,26.84,-0.5,-2.1,4.36806593356831
2012-09-04,23.66,86.0,4.0,6.0,0.17,986.1,29.14,0.1,0.8,2.3430749027719964
2012-09-05,23.91,66.0,0.0,2.0,2.46,985.1,28.74,0.9,3.0,3.5510561809129406
2012-09-06,21.4,1.0,1.0,1.0,1.13,987.2,26.84,2.8,2.2,3.4205262752974135
2012-09-07,23.22,90.0,57.0,65.0,15.93,987.4,27.64,3.9,3.8,4.601086828130937
2012-09-08,16.18,99.0,71.0,33.0,0.68,986.9,19.84,3.1,0.1,4.661544808322667
2012-09-09,13.09,0.0,18.0,0.0,0.02,993.0,19.54,3.1,1.6,4.201190307520002
2012-09-10,12.63,56.0,0.0,0.0,0.0,995.3,22.14,-0.9,2.1,2.5238858928247927
2012-09-11,15.05,34.0,0.0,0.0,0.0,994.8,24.64,0.5,3.9,3.9319206502675
2012-09-12,16.22,0.0,0.0,0.0,0.0,995.4,26.14,1.5,3.9,4.110960958218893
2012-09-13,16.89,62.0,47.0,69.0,0.42,997.9,26.14,3.8,3.0,6.198386886924694
2012-09-14,11.67,100.0,99.0,99.0,5.46,999.7,20.74,-0.3,-1.3,4.011234224026317
2012-09-15,11.65,99.0,0.0,0.0,0.0,999.6,23.84,-0.2,1.7,1.9235384061671343
2012-09-16,12.41,65.0,0.0,0.0,0.0,993.8,23.04,0.3,2.2,2.3086792761230392
2012-09-17,17.95,99.0,70.0,0.0,2.72,988.1,23.14,2.6,2.9,5.546169849544818
2012-09-18,12.52,100.0,75.0,37.0,0.06,990.3,16.14,3.4,-2.1,6.092618484691126
2012-09-19,8.85,62.0,0.0,0.0,0.0,992.0,19.24,1.2,5.5,5.629387178015028
2012-09-20,12.18,83.0,2.0,8.0,0.28,988.4,21.24,2.6,4.7,4.933558553417603
2012-09-21,12.02,95.0,99.0,95.0,0.85,988.1,16.54,2.5,2.5,3.176476034853718
2012-09-22,9.09,0.0,62.0,0.0,0.11,995.3,14.24,5.6,0.8,7.121797525905943
2012-09-23,4.08,0.0,0.0,0.0,0.0,998.0,15.04,2.2,-1.2,3.1112698372208087
2012-09-24,7.68,10.0,10.0,1.0,0.92,997.5,18.14,1.4,4.5,4.609772228646444
2012-09-25,18.14,99.0,87.0,98.0,3.37,987.7,19.74,2.0,4.0,4.386342439892261
2012-09-26,18.73,99.0,91.0,98.0,4.06,992.4,21.24,2.2,1.1,4.103656905736639
2012-09-27,10.64,94.0,22.0,40.0,0.0,995.2,19.04,-1.0,-2.3,3.8897300677553446
2012-09-28,11.88,98.0,4.0,14.0,0.01,994.0,19.54,0.2,-1.3,3.1048349392520045
2012-09-29,9.99,91.0,0.0,0.0,0.0,992.4,20.94,2.1,1.2,2.549509756796392
2012-09-30,9.1,99.0,0.0,0.0,0.0,987.5,18.84,2.5,0.1,4.7539457296018846
2012-10-01,8.54,101.0,7.0,99.0,0.0,985.4,16.04,-1.9,-1.3,3.269556544854363
2012-10-02,10.54,54.0,100.0,100.0,1.62,984.1,16.24,-0.7,-2.1,5.672741841473133
2012-10-03,11.68,0.0,100.0,23.0,0.71,990.6,18.64,2.4,2.8,3.5
2012-10-04,14.98,69.0,80.0,50.0,0.05,992.9,23.84,4.4,4.8,6.1220911460055865
2012-10-05,9.67,99.0,100.0,98.0,6.34,994.5,13.04,2.2,-1.4,4.491102314577124
2012-10-06,2.81,80.0,12.0,77.0,0.0,995.0,9.34,3.3,-1.5,4.666904755831213
2012-10-07,0.06,50.0,0.0,98.0,0.0,995.6,9.74,2.8,1.2,3.54682957019364
2012-10-08,1.87,2.0,0.0,0.0,0.0,994.9,12.74,2.1,4.3,4.695742752749559
2012-10-09,7.27,89.0,5.0,28.0,0.01,991.2,15.54,3.6,5.8,6.276941930590086
2012-10-10,5.22,26.0,91.0,36.0,0.6,995.8,11.04,4.3,1.9,5.185556864985669
2012-10-11,5.72,63.0,1.0,98.0,0.16,995.8,15.34,3.1,5.0,5.437830449729009
2012-10-12,6.08,24.0,57.0,82.0,0.0,1001.7,13.24,1.4,1.8,4.8846698967279245
2012-10-13,17.21,99.0,68.0,82.0,2.15,997.3,20.64,2.6,6.6,7.093659140387278
2012-10-14,16.53,100.0,61.0,99.0,4.13,983.7,22.74,10.1,9.1,11.067971810589327
2012-10-15,7.2,10.0,33.0,0.0,0.0,987.2,15.84,4.4,0.1,4.833218389437829
2012-10-16,11.82,47.0,0.0,98.0,0.0,987.1,19.24,1.1,7.3,7.333484846919641
2012-10-17,15.03,99.0,97.0,96.0,14.65,977.9,17.34,3.6,7.8,7.891767862779544
2012-10-18,6.96,98.0,100.0,100.0,1.62,971.9,13.44,6.0,7.3,9.219544457292887
2012-10-19,7.16,91.0,100.0,82.0,1.69,975.9,10.14,5.9,5.3,5.921148537234986
2012-10-20,7.52,0.0,99.0,46.0,0.45,987.1,13.24,4.0,1.0,4.079215610874228
2012-10-21,11.8,0.0,0.0,0.0,0.0,989.4,18.74,0.6,4.9,4.9162994213127424
2012-10-22,15.66,99.0,96.0,14.0,0.48,989.1,22.14,1.9,6.3,6.552098900352466
2012-10-23,16.0,99.0,69.0,84.0,4.42,987.6,22.14,2.5,5.6,6.041522986797286
2012-10-24,16.42,13.0,18.0,0.0,0.0,988.7,22.44,1.4,6.1,6.107372593840988
2012-10-25,16.0,87.0,89.0,1.0,0.55,987.7,22.64,6.4,8.3,8.372574275573793
2012-10-26,5.72,92.0,99.0,100.0,2.48,997.0,8.84,3.7,-4.1,6.62872536767062
