Date,TMAX(C),TMIN(C),WMAX(M/s),PREC(mm}
2015-01-27,0.0,-5.555555555555555,5.81152,0.0
2015-01-28,2.7777777777777777,-7.222222222222222,9.83488,0.0
2015-01-29,4.444444444444445,0.5555555555555556,11.62304,0.0
2015-01-30,1.1111111111111112,-5.555555555555555,8.9408,0.0
2015-01-31,3.3333333333333335,-5.555555555555555,7.15264,3.0
2015-02-01,1.1111111111111112,-8.333333333333334,10.72896,6.3
2015-02-02,-7.777777777777778,-11.666666666666666,11.62304,0.0
2015-02-03,1.6666666666666667,-8.88888888888889,8.04672,0.0
2015-02-04,1.1111111111111112,-13.88888888888889,9.83488,0.0
2015-02-05,-8.88888888888889,-18.333333333333332,6.25856,0.0
2015-02-06,1.6666666666666667,-10.555555555555555,7.15264,0.0
2015-02-07,10.0,0.0,8.04672,0.0
2015-02-08,12.222222222222221,0.5555555555555556,8.9408,0.0
2015-02-09,0.0,-2.7777777777777777,8.04672,0.0
2015-02-10,2.2222222222222223,-2.7777777777777777,7.15264,0.0
2015-02-11,2.2222222222222223,-5.0,10.28192,0.0
2015-02-12,-6.666666666666667,-12.222222222222221,13.85824,0.0
2015-02-13,-1.6666666666666667,-13.333333333333334,8.04672,0.0
2015-02-14,-1.6666666666666667,-15.0,16.98752,0.0
2015-02-15,-7.222222222222222,-16.11111111111111,6.7056,0.0
2015-02-16,-6.111111111111111,-14.444444444444445,4.91744,0.0
2015-02-17,-1.1111111111111112,-15.0,8.9408,0.0
2015-02-18,-10.0,-17.22222222222222,11.176,0.0
2015-02-19,-11.666666666666666,-20.0,8.04672,0.0
2015-02-20,-6.666666666666667,-18.88888888888889,10.28192,0.8
2015-02-21,-0.5555555555555556,-7.222222222222222,4.4704,4.999999999999999
2015-02-22,-1.6666666666666667,-13.88888888888889,8.04672,0.0
2015-02-23,-10.555555555555555,-22.77777777777778,5.81152,0.0
2015-02-24,-2.2222222222222223,-24.444444444444443,11.62304,0.0
2015-02-25,-1.1111111111111112,-13.333333333333334,6.7056,0.0
2015-02-26,-4.444444444444445,-12.777777777777779,7.59968,0.6
2015-02-27,-10.555555555555555,-21.11111111111111,4.02336,0.0
2015-02-28,-5.0,-15.555555555555555,5.81152,4.3
2015-03-01,-2.7777777777777777,-11.11111111111111,4.4704,6.5
2015-03-02,-3.3333333333333335,-12.777777777777779,4.02336,0.0
2015-03-03,2.2222222222222223,-3.3333333333333335,9.83488,1.4
2015-03-04,0.5555555555555556,-9.444444444444445,8.9408,0.0
2015-03-05,-9.444444444444445,-20.555555555555557,7.15264,0.0
2015-03-06,-3.888888888888889,-21.666666666666668,11.176,0.0
2015-03-07,3.888888888888889,-5.0,8.9408,0.0
2015-03-08,5.555555555555555,-4.444444444444445,4.4704,0.0
2015-03-09,6.666666666666667,-0.5555555555555556,4.02336,0.0
2015-03-10,10.555555555555555,1.1111111111111112,3.57632,2.4000000000000004
2015-03-11,17.22222222222222,-0.5555555555555556,6.7056,0.0
2015-03-12,14.444444444444445,1.1111111111111112,7.15264,0.0
2015-03-13,8.88888888888889,4.444444444444445,5.81152,5.3999999999999995
2015-03-14,15.0,3.3333333333333335,9.38784,0.0
2015-03-15,17.22222222222222,0.5555555555555556,7.15264,0.0
2015-03-16,22.77777777777778,5.555555555555555,8.9408,0.0
2015-03-17,10.0,0.0,14.75232,0.0
2015-03-18,7.222222222222222,-2.2222222222222223,4.4704,0.0
2015-03-19,10.0,2.7777777777777777,7.59968,2.5999999999999996
2015-03-20,8.88888888888889,2.2222222222222223,6.7056,0.0
2015-03-21,16.11111111111111,1.6666666666666667,6.7056,0.0
2015-03-22,11.666666666666666,1.1111111111111112,9.83488,0.0
2015-03-23,2.7777777777777777,-1.1111111111111112,9.38784,1.5
2015-03-24,6.666666666666667,-2.2222222222222223,10.28192,3.0
2015-03-25,8.88888888888889,5.0,9.38784,3.6999999999999997
2015-03-26,8.333333333333334,-0.5555555555555556,8.9408,6.6
2015-03-27,2.7777777777777777,-5.555555555555555,8.04672,0.0
2015-03-28,3.888888888888889,-8.88888888888889,4.02336,0.0
2015-03-29,9.444444444444445,-4.444444444444445,12.51712,1.9
2015-03-30,18.333333333333332,0.0,7.59968,0.0
2015-03-31,18.88888888888889,4.444444444444445,8.04672,0.0
2015-04-01,23.333333333333332,2.2222222222222223,8.04672,0.0
2015-04-02,22.77777777777778,11.11111111111111,11.176,0.3
2015-04-03,13.333333333333334,0.5555555555555556,11.62304,2.5999999999999996
2015-04-04,15.0,-3.888888888888889,8.04672,0.0
2015-04-05,19.444444444444443,0.5555555555555556,9.83488,0.0
2015-04-06,17.22222222222222,10.0,7.15264,0.3
2015-04-07,18.333333333333332,12.777777777777779,6.7056,1.1
2015-04-08,23.88888888888889,14.444444444444445,10.72896,12.5
2015-04-09,25.0,11.11111111111111,13.85824,27.200000000000003
2015-04-10,18.88888888888889,3.888888888888889,13.85824,0.0
2015-04-11,17.22222222222222,0.5555555555555556,4.02336,0.0
2015-04-12,20.0,4.444444444444445,7.59968,0.0
2015-04-13,20.0,11.11111111111111,9.38784,1.4000000000000001
2015-04-14,18.88888888888889,10.0,8.04672,0.0
2015-04-15,21.666666666666668,7.222222222222222,11.62304,0.0
2015-04-16,20.0,11.11111111111111,4.4704,1.3
2015-04-17,24.444444444444443,8.88888888888889,4.02336,0.0
2015-04-18,26.666666666666668,11.666666666666666,7.59968,0.0
2015-04-19,16.11111111111111,12.777777777777779,7.15264,11.5
2015-04-20,14.444444444444445,5.555555555555555,12.96416,0.3
2015-04-21,16.666666666666668,3.3333333333333335,14.75232,0.0
2015-04-22,12.222222222222221,1.1111111111111112,13.85824,2.6
2015-04-23,14.444444444444445,-1.1111111111111112,9.38784,0.0
2015-04-24,17.22222222222222,1.1111111111111112,7.59968,0.0
2015-04-25,11.11111111111111,7.222222222222222,10.28192,16.1
2015-04-26,15.0,2.2222222222222223,9.38784,0.0
2015-04-27,16.666666666666668,3.3333333333333335,9.38784,0.0
2015-04-28,18.88888888888889,2.7777777777777777,6.25856,0.0
2015-04-29,21.11111111111111,5.555555555555555,8.04672,0.0
2015-04-30,14.444444444444445,2.2222222222222223,9.38784,1.0
2015-05-01,21.11111111111111,1.6666666666666667,4.02336,0.0
2015-05-02,25.0,10.555555555555555,7.15264,0.0
2015-05-03,28.88888888888889,15.0,11.176,0.0
2015-05-04,27.77777777777778,15.555555555555555,8.04672,2.3
2015-05-05,30.555555555555557,16.11111111111111,8.04672,0.0
2015-05-06,30.555555555555557,16.11111111111111,7.59968,0.0
2015-05-07,30.555555555555557,15.0,10.72896,0.0
2015-05-08,28.88888888888889,18.333333333333332,8.9408,8.899999999999999
2015-05-09,24.444444444444443,17.22222222222222,4.4704,2.3
2015-05-10,26.11111111111111,17.77777777777778,7.59968,15.200000000000001
2015-05-11,22.77777777777778,11.11111111111111,12.51712,8.600000000000001
2015-05-12,17.22222222222222,7.777777777777778,10.72896,0.0
2015-05-13,18.333333333333332,6.666666666666667,6.25856,0.0
2015-05-14,21.666666666666668,8.88888888888889,7.59968,7.3
2015-05-15,28.333333333333332,16.11111111111111,10.28192,10.0
2015-05-16,26.11111111111111,18.88888888888889,7.59968,0.6
2015-05-17,27.77777777777778,19.444444444444443,12.96416,0.0
2015-05-18,28.88888888888889,11.11111111111111,9.83488,0.0
2015-05-19,17.77777777777778,6.666666666666667,7.59968,0.0
2015-05-20,10.0,7.222222222222222,6.25856,2.6999999999999997
2015-05-21,18.88888888888889,7.222222222222222,6.7056,0.0
2015-05-22,25.555555555555557,8.88888888888889,5.81152,0.0
2015-05-23,27.22222222222222,14.444444444444445,7.59968,0.0
2015-05-24,30.555555555555557,17.22222222222222,11.62304,0.0
2015-05-25,29.444444444444443,20.0,16.54048,0.3
2015-05-26,26.11111111111111,19.444444444444443,13.4112,5.1
2015-05-27,27.22222222222222,16.11111111111111,9.38784,0.0
2015-05-28,30.0,13.88888888888889,6.7056,0.0
2015-05-29,30.0,19.444444444444443,9.83488,0.0
2015-05-30,23.88888888888889,10.0,9.83488,35.89999999999999
2015-05-31,13.88888888888889,9.444444444444445,9.83488,13.500000000000002
2015-06-01,19.444444444444443,11.666666666666666,6.25856,0.0
2015-06-02,22.77777777777778,11.11111111111111,6.7056,0.0
2015-06-03,25.0,11.666666666666666,4.02336,0.0
2015-06-04,27.22222222222222,15.0,4.91744,0.0
2015-06-05,30.0,13.88888888888889,8.04672,0.0
2015-06-06,26.666666666666668,13.333333333333334,5.81152,0.0
2015-06-07,31.666666666666668,17.77777777777778,11.176,16.8
2015-06-08,27.77777777777778,18.333333333333332,8.04672,14.3
2015-06-09,30.0,15.555555555555555,3.57632,0.0
2015-06-10,32.77777777777778,20.0,8.04672,0.0
2015-06-11,31.666666666666668,20.0,6.7056,0.0
2015-06-12,30.0,20.555555555555557,8.04672,18.1
2015-06-13,28.88888888888889,21.11111111111111,7.15264,0.3
2015-06-14,27.22222222222222,22.22222222222222,8.04672,0.3
2015-06-15,29.444444444444443,22.22222222222222,6.7056,15.999999999999998
2015-06-16,26.666666666666668,18.333333333333332,7.59968,1.8
2015-06-17,25.0,17.77777777777778,8.9408,0.3
2015-06-18,27.77777777777778,20.555555555555557,8.9408,10.500000000000002
2015-06-19,23.333333333333332,18.333333333333332,7.15264,3.1999999999999993
2015-06-20,27.22222222222222,20.0,7.15264,1.5
2015-06-21,27.77777777777778,20.0,6.7056,5.1
2015-06-22,30.0,21.666666666666668,,0.0
2015-06-23,26.666666666666668,17.22222222222222,8.9408,0.0
2015-06-24,23.333333333333332,17.22222222222222,5.81152,1.6
2015-06-25,26.666666666666668,19.444444444444443,9.83488,24.599999999999998
2015-06-26,22.22222222222222,18.333333333333332,5.81152,15.2
2015-06-27,24.444444444444443,14.444444444444445,8.04672,0.0
2015-06-28,24.444444444444443,13.333333333333334,4.4704,3.5
2015-06-29,25.555555555555557,17.77777777777778,4.91744,0.0
2015-06-30,27.22222222222222,17.77777777777778,4.91744,0.0
2015-07-01,24.444444444444443,16.11111111111111,5.81152,0.0
2015-07-02,25.0,14.444444444444445,5.81152,0.0
2015-07-03,24.444444444444443,15.555555555555555,4.4704,0.0
2015-07-04,26.11111111111111,13.88888888888889,2.2352,0.0
2015-07-05,27.77777777777778,14.444444444444445,2.68224,0.0
2015-07-06,30.0,17.22222222222222,6.25856,0.0
2015-07-07,24.444444444444443,13.333333333333334,6.25856,17.200000000000003
2015-07-08,21.11111111111111,13.333333333333334,6.25856,19.900000000000002
2015-07-09,20.0,16.11111111111111,6.25856,0.8
2015-07-10,25.555555555555557,16.666666666666668,2.68224,0.3
2015-07-11,26.11111111111111,16.11111111111111,4.91744,4.699999999999999
2015-07-12,30.0,21.666666666666668,3.12928,0.0
2015-07-13,32.22222222222222,22.77777777777778,6.25856,0.0
2015-07-14,30.0,18.333333333333332,6.7056,0.0
2015-07-15,26.11111111111111,15.555555555555555,4.91744,0.0
2015-07-16,28.333333333333332,18.333333333333332,6.25856,0.0
2015-07-17,32.22222222222222,22.77777777777778,6.25856,0.0
2015-07-18,32.22222222222222,22.22222222222222,6.7056,0.0
2015-07-19,29.444444444444443,21.11111111111111,5.81152,0.6
2015-07-20,28.333333333333332,18.88888888888889,6.25856,1.3
2015-07-21,27.77777777777778,17.22222222222222,4.91744,0.0
2015-07-22,27.22222222222222,13.88888888888889,3.57632,0.0
2015-07-23,28.333333333333332,16.11111111111111,3.57632,0.0
2015-07-24,28.88888888888889,16.11111111111111,4.4704,0.0
2015-07-25,30.0,19.444444444444443,3.57632,0.0
2015-07-26,28.88888888888889,21.11111111111111,3.12928,0.0
2015-07-27,29.444444444444443,20.555555555555557,3.57632,0.0
2015-07-28,32.77777777777778,22.22222222222222,2.68224,0.0
2015-07-29,30.0,18.333333333333332,,10.7
2015-07-30,30.0,16.11111111111111,4.02336,0.0
2015-07-31,30.555555555555557,16.666666666666668,6.25856,0.0
2015-08-01,28.88888888888889,15.0,4.02336,0.0
2015-08-02,31.666666666666668,17.22222222222222,5.81152,0.0
2015-08-03,29.444444444444443,17.22222222222222,4.91744,0.0
2015-08-04,26.666666666666668,14.444444444444445,4.02336,0.0
2015-08-05,27.77777777777778,16.11111111111111,4.02336,0.0
2015-08-06,27.77777777777778,15.555555555555555,6.25856,3.8
2015-08-07,27.22222222222222,13.88888888888889,3.12928,0.0
2015-08-08,29.444444444444443,17.22222222222222,3.12928,0.0
2015-08-09,27.22222222222222,21.666666666666668,4.91744,10.399999999999999
2015-08-10,28.88888888888889,20.0,6.25856,0.0
2015-08-11,28.333333333333332,17.22222222222222,5.81152,0.0
2015-08-12,27.77777777777778,15.0,3.12928,0.0
2015-08-13,27.77777777777778,15.0,3.12928,0.0
2015-08-14,30.0,17.77777777777778,3.57632,0.0
2015-08-15,31.11111111111111,19.444444444444443,3.12928,0.0
2015-08-16,31.11111111111111,19.444444444444443,4.02336,0.0
2015-08-17,30.555555555555557,19.444444444444443,4.02336,0.0
2015-08-18,29.444444444444443,20.555555555555557,5.81152,33.9
2015-08-19,26.11111111111111,14.444444444444445,7.15264,3.5
2015-08-20,24.444444444444443,12.777777777777779,6.25856,0.0
2015-08-21,27.22222222222222,11.666666666666666,4.4704,0.0
2015-08-22,25.555555555555557,13.333333333333334,4.91744,0.0
2015-08-23,25.0,13.88888888888889,4.91744,0.0
2015-08-24,24.444444444444443,10.555555555555555,7.15264,0.0
2015-08-25,23.88888888888889,10.0,4.91744,0.0
2015-08-26,22.22222222222222,13.333333333333334,4.4704,0.0
2015-08-27,25.555555555555557,11.666666666666666,3.57632,0.0
2015-08-28,26.11111111111111,13.88888888888889,4.4704,0.0
2015-08-29,27.22222222222222,17.77777777777778,4.4704,0.3
2015-08-30,30.0,17.77777777777778,3.12928,0.0
2015-08-31,30.555555555555557,18.333333333333332,4.02336,0.0
2015-09-01,30.555555555555557,20.555555555555557,6.7056,34.8
2015-09-02,32.77777777777778,20.0,4.4704,0.0
2015-09-03,33.333333333333336,20.0,4.4704,0.0
2015-09-04,33.888888888888886,19.444444444444443,4.91744,10.899999999999999
2015-09-05,32.22222222222222,19.444444444444443,3.12928,0.0
2015-09-06,34.44444444444444,19.444444444444443,4.4704,0.0
2015-09-07,34.44444444444444,20.555555555555557,4.91744,0.0
2015-09-08,32.22222222222222,20.555555555555557,8.9408,27.500000000000004
2015-09-09,26.666666666666668,17.77777777777778,4.02336,0.0
2015-09-10,28.88888888888889,14.444444444444445,6.7056,1.8
2015-09-11,22.77777777777778,12.222222222222221,6.25856,13.900000000000004
2015-09-12,19.444444444444443,8.88888888888889,5.81152,0.0
2015-09-13,22.77777777777778,7.222222222222222,4.02336,0.0
2015-09-14,27.77777777777778,10.555555555555555,6.7056,0.0
2015-09-15,28.333333333333332,13.88888888888889,7.15264,0.0
2015-09-16,29.444444444444443,12.777777777777779,6.25856,0.0
2015-09-17,30.555555555555557,15.0,7.15264,0.0
2015-09-18,28.333333333333332,21.11111111111111,6.7056,33.0
2015-09-19,22.22222222222222,12.222222222222221,6.25856,10.1
2015-09-20,23.333333333333332,9.444444444444445,7.15264,0.0
2015-09-21,26.11111111111111,9.444444444444445,3.12928,0.0
2015-09-22,28.333333333333332,10.555555555555555,3.12928,0.0
2015-09-23,29.444444444444443,12.777777777777779,4.02336,0.0
2015-09-24,28.333333333333332,12.777777777777779,4.02336,0.0
2015-09-25,28.88888888888889,14.444444444444445,6.7056,0.0
2015-09-26,26.11111111111111,14.444444444444445,6.7056,0.0
2015-09-27,25.555555555555557,15.555555555555555,3.57632,0.0
2015-09-28,27.77777777777778,17.22222222222222,3.12928,0.0
2015-09-29,22.77777777777778,15.0,7.15264,0.0
2015-09-30,20.555555555555557,10.555555555555555,7.15264,0.0
2015-10-01,19.444444444444443,7.777777777777778,7.15264,0.0
2015-10-02,19.444444444444443,7.777777777777778,9.38784,0.0
2015-10-03,14.444444444444445,8.88888888888889,9.38784,0.0
2015-10-04,21.11111111111111,8.88888888888889,6.25856,0.0
2015-10-05,22.77777777777778,11.666666666666666,4.4704,0.0
2015-10-06,23.333333333333332,12.777777777777779,4.4704,0.0
2015-10-07,26.666666666666668,9.444444444444445,3.12928,0.0
2015-10-08,26.11111111111111,12.222222222222221,8.04672,0.5
2015-10-09,18.333333333333332,9.444444444444445,5.81152,0.0
2015-10-10,20.555555555555557,3.888888888888889,4.02336,0.0
2015-10-11,26.11111111111111,6.111111111111111,8.9408,0.0
2015-10-12,25.0,13.333333333333334,8.04672,0.0
2015-10-13,20.0,6.111111111111111,6.7056,0.0
2015-10-14,20.0,3.3333333333333335,4.4704,0.0
2015-10-15,22.77777777777778,2.7777777777777777,8.9408,0.0
2015-10-16,15.555555555555555,2.2222222222222223,6.7056,0.0
2015-10-17,11.666666666666666,-1.6666666666666667,9.38784,0.0
2015-10-18,16.11111111111111,-2.2222222222222223,4.02336,0.0
2015-10-19,22.77777777777778,6.111111111111111,11.62304,0.0
2015-10-20,26.11111111111111,10.0,9.83488,0.0
2015-10-21,27.77777777777778,12.222222222222221,9.83488,0.0
2015-10-22,25.555555555555557,12.777777777777779,6.7056,0.0
2015-10-23,23.333333333333332,11.11111111111111,6.7056,0.3
2015-10-24,22.22222222222222,11.11111111111111,12.51712,0.0
2015-10-25,17.77777777777778,5.0,6.25856,0.0
2015-10-26,18.88888888888889,5.0,8.9408,0.0
2015-10-27,13.88888888888889,7.777777777777778,9.38784,19.200000000000003
2015-10-28,14.444444444444445,3.888888888888889,10.72896,4.8999999999999995
2015-10-29,7.222222222222222,1.6666666666666667,12.51712,0.0
2015-10-30,12.777777777777779,2.2222222222222223,4.02336,0.0
2015-10-31,13.333333333333334,7.777777777777778,8.04672,7.6
2015-11-01,19.444444444444443,6.111111111111111,5.81152,0.0
2015-11-02,22.22222222222222,5.555555555555555,6.25856,0.0
2015-11-03,17.22222222222222,7.222222222222222,2.68224,0.0
2015-11-04,22.22222222222222,7.222222222222222,4.91744,0.0
2015-11-05,21.11111111111111,15.0,11.62304,2.2
2015-11-06,18.333333333333332,4.444444444444445,13.85824,1.3
2015-11-07,13.333333333333334,1.6666666666666667,7.59968,0.0
2015-11-08,12.222222222222221,-1.6666666666666667,4.02336,0.0
2015-11-09,13.88888888888889,0.0,3.57632,0.0
2015-11-10,13.88888888888889,-1.1111111111111112,3.57632,0.0
2015-11-11,18.333333333333332,3.3333333333333335,14.75232,2.5
2015-11-12,12.222222222222221,5.0,14.75232,0.0
2015-11-13,10.555555555555555,-2.2222222222222223,11.62304,0.0
2015-11-14,17.22222222222222,-4.444444444444445,9.38784,0.0
2015-11-15,19.444444444444443,1.1111111111111112,8.9408,0.0
2015-11-16,10.0,6.111111111111111,7.59968,4.2
2015-11-17,16.666666666666668,10.0,13.4112,25.0
2015-11-18,17.22222222222222,7.222222222222222,13.4112,16.5
2015-11-19,8.88888888888889,0.0,12.96416,0.0
2015-11-20,9.444444444444445,-2.7777777777777777,6.25856,0.0
2015-11-21,6.666666666666667,-8.333333333333334,14.75232,13.5
2015-11-22,-1.1111111111111112,-13.333333333333334,8.04672,0.0
2015-11-23,5.555555555555555,-3.3333333333333335,8.04672,0.0
2015-11-24,10.555555555555555,-2.7777777777777777,5.81152,0.0
2015-11-25,12.222222222222221,3.3333333333333335,10.72896,0.8999999999999999
2015-11-26,18.333333333333332,10.555555555555555,12.96416,0.5
2015-11-27,15.0,4.444444444444445,9.83488,28.400000000000002
2015-11-28,5.0,3.3333333333333335,8.04672,2.1
2015-11-29,4.444444444444445,1.6666666666666667,8.9408,0.0
2015-11-30,7.777777777777778,2.2222222222222223,6.7056,3.6999999999999997
2015-12-01,8.333333333333334,1.6666666666666667,8.04672,1.4000000000000001
2015-12-02,2.7777777777777777,-0.5555555555555556,9.38784,0.8
2015-12-03,1.1111111111111112,-3.3333333333333335,4.02336,0.0
2015-12-04,3.888888888888889,-1.1111111111111112,4.02336,0.0
2015-12-05,3.888888888888889,-1.6666666666666667,4.4704,0.0
2015-12-06,8.88888888888889,-1.6666666666666667,6.25856,1.4000000000000001
2015-12-07,5.0,0.0,6.25856,0.0
2015-12-08,11.11111111111111,3.888888888888889,8.04672,0.0
2015-12-09,12.222222222222221,3.888888888888889,7.59968,0.0
2015-12-10,13.88888888888889,3.888888888888889,9.83488,0.0
2015-12-11,15.0,1.6666666666666667,6.25856,0.0
2015-12-12,19.444444444444443,12.222222222222221,7.59968,0.0
2015-12-13,17.22222222222222,14.444444444444445,10.28192,9.899999999999999
2015-12-14,17.22222222222222,5.0,11.62304,7.8999999999999995
2015-12-15,6.111111111111111,3.3333333333333335,7.59968,0.3
2015-12-16,13.88888888888889,0.5555555555555556,9.38784,0.0
2015-12-17,1.1111111111111112,-2.2222222222222223,8.04672,0.0
2015-12-18,1.6666666666666667,-4.444444444444445,11.62304,0.0
2015-12-19,1.1111111111111112,-7.777777777777778,6.25856,0.0
2015-12-20,9.444444444444445,-1.1111111111111112,13.4112,0.8
2015-12-21,14.444444444444445,5.0,12.96416,21.0
2015-12-22,8.333333333333334,2.2222222222222223,7.15264,0.0
2015-12-23,16.666666666666668,5.0,14.30528,9.2
2015-12-24,7.777777777777778,0.5555555555555556,7.59968,0.0
2015-12-25,8.88888888888889,2.7777777777777777,7.15264,0.0
2015-12-26,12.222222222222221,2.7777777777777777,8.04672,50.59999999999999
2015-12-27,8.333333333333334,2.7777777777777777,11.62304,10.8
2015-12-28,8.88888888888889,1.1111111111111112,16.98752,35.59999999999999
2015-12-29,2.7777777777777777,-0.5555555555555556,11.62304,0.0
2015-12-30,-0.5555555555555556,-1.6666666666666667,6.25856,0.0
2015-12-31,-1.1111111111111112,-3.3333333333333335,6.7056,0.0
2016-01-01,-0.5555555555555556,-5.0,8.9408,0.0
2016-01-02,2.2222222222222223,-6.111111111111111,7.59968,0.0
2016-01-03,1.1111111111111112,-4.444444444444445,8.04672,0.0
2016-01-04,1.1111111111111112,-5.555555555555555,7.15264,0.0
2016-01-05,1.6666666666666667,-7.222222222222222,7.15264,0.0
2016-01-06,4.444444444444445,-5.555555555555555,6.7056,0.0
2016-01-07,8.88888888888889,0.5555555555555556,5.81152,0.0
2016-01-08,8.333333333333334,3.888888888888889,6.25856,3.7999999999999994
2016-01-09,6.666666666666667,-5.0,12.96416,9.8
2016-01-10,-6.666666666666667,-12.777777777777779,13.4112,0.0
2016-01-11,0.0,-12.777777777777779,13.4112,0.0
2016-01-12,-1.1111111111111112,-13.333333333333334,13.4112,0.0
2016-01-13,0.0,-15.0,10.28192,0.0
2016-01-14,11.11111111111111,-3.888888888888889,10.72896,0.0
2016-01-15,6.111111111111111,-1.6666666666666667,10.28192,3.3
2016-01-16,-1.6666666666666667,-5.0,7.59968,0.0
2016-01-17,-5.555555555555555,-16.666666666666668,9.38784,0.0
2016-01-18,-12.777777777777779,-17.77777777777778,7.59968,0.0
2016-01-19,-7.222222222222222,-16.666666666666668,4.91744,1.5
2016-01-20,-6.111111111111111,-13.88888888888889,4.02336,3.3999999999999995
2016-01-21,-4.444444444444445,-15.0,6.7056,0.0
2016-01-22,-2.2222222222222223,-6.666666666666667,10.28192,0.0
2016-01-23,-2.2222222222222223,-12.222222222222221,4.91744,0.0
2016-01-24,1.6666666666666667,-11.11111111111111,7.59968,0.0
2016-01-25,5.0,-2.2222222222222223,11.176,0.0
2016-01-26,0.5555555555555556,-1.6666666666666667,11.62304,0.0
2016-01-27,1.1111111111111112,-3.3333333333333335,9.38784,0.0
2016-01-28,7.777777777777778,-1.1111111111111112,9.38784,0.0
2016-01-29,3.888888888888889,-1.1111111111111112,8.04672,0.0
2016-01-30,12.222222222222221,0.5555555555555556,8.04672,0.0
2016-01-31,15.555555555555555,1.1111111111111112,12.96416,0.0
2016-02-01,9.444444444444445,-0.5555555555555556,4.02336,0.0
2016-02-02,15.555555555555555,0.5555555555555556,11.176,11.0
2016-02-03,8.333333333333334,-2.2222222222222223,11.176,0.0
2016-02-04,0.0,-6.111111111111111,8.04672,0.0
2016-02-05,0.0,-5.555555555555555,6.7056,0.0
2016-02-06,7.777777777777778,-5.555555555555555,5.81152,0.0
2016-02-07,9.444444444444445,-0.5555555555555556,11.62304,0.0
2016-02-08,0.5555555555555556,-6.666666666666667,11.62304,0.0
2016-02-09,-7.222222222222222,-9.444444444444445,10.28192,0.0
2016-02-10,-6.666666666666667,-15.0,8.9408,0.0
2016-02-11,-4.444444444444445,-13.333333333333334,4.02336,0.0
2016-02-12,-2.7777777777777777,-10.555555555555555,10.28192,0.0
2016-02-13,-6.666666666666667,-15.555555555555555,6.7056,0.0
2016-02-14,-6.111111111111111,-9.444444444444445,10.28192,0.6
2016-02-15,-1.1111111111111112,-5.555555555555555,4.91744,0.0
2016-02-16,3.888888888888889,-5.555555555555555,4.4704,0.0
2016-02-17,2.2222222222222223,-3.888888888888889,6.7056,0.0
2016-02-18,7.222222222222222,-2.2222222222222223,11.62304,0.0
2016-02-19,17.77777777777778,5.0,16.09344,0.0
2016-02-20,21.11111111111111,2.2222222222222223,7.59968,0.0
2016-02-21,11.666666666666666,1.6666666666666667,7.59968,0.0
2016-02-22,8.333333333333334,-2.2222222222222223,6.25856,0.0
2016-02-23,9.444444444444445,-1.1111111111111112,11.176,0.0
2016-02-24,2.7777777777777777,0.0,16.98752,8.8
2016-02-25,2.2222222222222223,0.0,9.83488,0.0
2016-02-26,1.1111111111111112,-3.888888888888889,6.25856,0.0
2016-02-27,11.666666666666666,-3.3333333333333335,8.9408,0.0
2016-02-28,18.88888888888889,3.888888888888889,15.19936,0.6
2016-02-29,14.444444444444445,-1.1111111111111112,10.28192,0.0
2016-03-01,8.88888888888889,-3.3333333333333335,13.85824,0.3
2016-03-02,2.7777777777777777,-8.88888888888889,6.7056,0.0
2016-03-03,4.444444444444445,0.0,6.7056,4.299999999999999
2016-03-04,4.444444444444445,-2.7777777777777777,8.04672,0.0
2016-03-05,7.222222222222222,1.1111111111111112,8.9408,0.0
2016-03-06,12.222222222222221,-1.6666666666666667,9.38784,0.0
2016-03-07,18.333333333333332,7.222222222222222,10.72896,3.6
2016-03-08,21.666666666666668,12.222222222222221,14.75232,0.0
2016-03-09,18.88888888888889,13.88888888888889,10.28192,0.3
2016-03-10,13.88888888888889,6.111111111111111,7.15264,4.699999999999999
2016-03-11,13.88888888888889,3.3333333333333335,5.81152,0.0
2016-03-12,15.0,6.666666666666667,6.25856,0.0
2016-03-13,17.77777777777778,12.222222222222221,4.4704,14.3
2016-03-14,15.0,6.666666666666667,4.4704,0.3
2016-03-15,23.88888888888889,6.666666666666667,12.51712,0.0
2016-03-16,16.11111111111111,2.7777777777777777,14.75232,0.0
2016-03-17,16.666666666666668,1.1111111111111112,10.28192,0.0
2016-03-18,10.555555555555555,0.0,5.81152,0.0
2016-03-19,8.88888888888889,2.7777777777777777,4.4704,0.3
2016-03-20,8.333333333333334,-0.5555555555555556,9.38784,0.0
2016-03-21,11.666666666666666,-2.7777777777777777,7.15264,0.0
2016-03-22,19.444444444444443,4.444444444444445,13.4112,0.0
2016-03-23,18.88888888888889,11.666666666666666,11.62304,0.0
2016-03-24,16.666666666666668,0.5555555555555556,13.85824,5.6
2016-03-25,7.777777777777778,-0.5555555555555556,6.7056,0.0
2016-03-26,16.666666666666668,-1.1111111111111112,6.25856,0.0
2016-03-27,20.0,3.3333333333333335,11.176,13.4
2016-03-28,12.777777777777779,4.444444444444445,8.04672,0.0
2016-03-29,15.0,0.5555555555555556,7.59968,0.0
2016-03-30,16.11111111111111,3.3333333333333335,11.176,16.400000000000002
2016-03-31,21.11111111111111,6.666666666666667,12.96416,5.8
2016-04-01,11.666666666666666,2.7777777777777777,11.176,0.0
2016-04-02,9.444444444444445,-2.2222222222222223,21.01088,0.0
2016-04-03,18.88888888888889,-4.444444444444445,13.85824,0.0
